date,home_team,away_team,home_score,away_score,home_position,away_position,home_won,away_won,home_drawn,away_drawn,home_lost,away_lost,home_avg_goals_scored_per_match,away_avg_goals_scored_per_match,home_avg_goals_conceded_per_match,away_avg_goals_conceded_per_match,home_clean_sheets,away_clean_sheets,home_biggest_win,away_biggest_win,home_worst_defeat,away_worst_defeat,home_possession_%,away_possession_%,home_shots_on_target,away_shots_on_target,home_shots,away_shots,home_touches,away_touches,home_passes,away_passes,home_tackles,away_tackles,home_clearances,away_clearances,home_corners,away_corners,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls_conceded,away_fouls_conceded
08/20/2011,Aston Villa,Blackburn Rovers,3,1,16,19,7,8,17,7,14,23,0.97,1.26,1.39,2.05,9,3,3 - 1 v Blackburn ( H),4 - 2 v Swansea ( H),4 - 0 v Man Utd ( A),7 - 1 v Arsenal ( A),51.6,48.4,5.0,2.0,10.0,12.0,598.0,578.0,407.0,382.0,19.0,17.0,26.0,30.0,5.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,9.0,13.0
08/20/2011,Chelsea,West Bromwich Albion,2,1,6,10,18,13,10,8,10,17,1.71,1.18,1.21,1.37,10,10,6 - 1 v QPR ( H),1 - 5 v Wolves ( A),4 - 1 v Liverpool ( A),4 - 0 v Man City ( A),65.7,34.3,8.0,4.0,24.0,6.0,801.0,506.0,582.0,300.0,27.0,21.0,15.0,25.0,7.0,4.0,1.0,6.0,2.0,4.0,0.0,0.0,15.0,9.0
08/20/2011,Everton,Queens Park Rangers,0,1,7,17,15,10,11,7,12,21,1.32,1.13,1.05,1.74,12,7,4 - 0 v Sunderland ( H),0 - 3 v Wolves ( A),3 - 0 v Liverpool ( A),6 - 0 v Fulham ( A),51.8,48.2,4.0,1.0,14.0,4.0,634.0,603.0,433.0,422.0,21.0,25.0,14.0,38.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,12.0,7.0
08/20/2011,Sunderland,Newcastle United,0,1,13,5,11,19,12,8,15,11,1.18,1.47,1.21,1.34,12,15,4 - 0 v Stoke ( H),3 - 0 v Man Utd ( H),4 - 0 v West Brom ( A),5 - 0 v Spurs ( A),50.0,50.0,3.0,6.0,15.0,13.0,481.0,484.0,269.0,275.0,24.0,22.0,25.0,38.0,8.0,6.0,0.0,2.0,2.0,3.0,1.0,0.0,17.0,9.0
08/20/2011,Swansea City,Wigan Athletic,0,0,11,15,12,11,11,10,15,17,1.16,1.11,1.34,1.63,14,8,3 - 0 v West Brom ( H),4 - 0 v Newcastle ( H),4 - 0 v Man City ( A),5 - 0 v Man Utd ( A),64.0,36.0,4.0,3.0,13.0,10.0,728.0,473.0,545.0,305.0,9.0,20.0,13.0,37.0,7.0,7.0,2.0,1.0,0.0,3.0,0.0,0.0,9.0,19.0
08/21/2011,Bolton Wanderers,Manchester City,2,3,18,1,10,28,6,5,22,5,1.21,2.45,2.03,0.76,3,17,5 - 0 v Stoke ( H),1 - 6 v Man Utd ( A),0 - 5 v Man Utd ( H),2 - 1 v Chelsea ( A),43.5,56.5,3.0,7.0,7.0,18.0,527.0,706.0,349.0,480.0,19.0,10.0,29.0,40.0,7.0,8.0,2.0,4.0,2.0,0.0,0.0,0.0,19.0,17.0
08/21/2011,Norwich City,Stoke City,1,1,12,14,12,11,11,12,15,15,1.37,0.95,1.74,1.39,3,9,4 - 2 v Newcastle ( H),3 - 1 v Blackburn ( H),1 - 6 v Man City ( H),5 - 0 v Bolton ( A),46.9,53.1,3.0,5.0,10.0,18.0,509.0,571.0,326.0,381.0,17.0,8.0,32.0,44.0,3.0,6.0,3.0,0.0,0.0,2.0,1.0,0.0,13.0,12.0
08/21/2011,Wolverhampton Wanderers,Fulham,2,0,20,9,5,14,10,10,23,14,1.05,1.26,2.16,1.34,4,11,3 - 1 v Wigan ( H),6 - 0 v QPR ( H),5 - 0 v Fulham ( A),0 - 5 v Man Utd ( H),53.5,46.5,6.0,4.0,20.0,12.0,659.0,577.0,472.0,394.0,10.0,11.0,20.0,34.0,7.0,8.0,3.0,1.0,2.0,2.0,0.0,0.0,7.0,11.0
08/22/2011,Manchester United,Tottenham Hotspur,3,0,2,4,28,20,5,9,5,9,2.34,1.74,0.87,1.08,20,14,8 - 2 v Arsenal ( H),5 - 0 v Newcastle ( H),1 - 6 v Man City ( H),1 - 5 v Man City ( H),53.0,47.0,14.0,9.0,28.0,21.0,683.0,638.0,442.0,412.0,16.0,22.0,27.0,26.0,11.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,13.0,9.0
08/27/2011,Aston Villa,Wolverhampton Wanderers,0,0,16,20,7,5,17,10,14,23,0.97,1.05,1.39,2.16,9,4,3 - 1 v Blackburn ( H),3 - 1 v Wigan ( H),4 - 0 v Man Utd ( A),5 - 0 v Fulham ( A),45.9,54.1,3.0,2.0,18.0,7.0,543.0,617.0,346.0,412.0,17.0,13.0,23.0,39.0,11.0,8.0,2.0,1.0,1.0,3.0,0.0,0.0,11.0,11.0
08/27/2011,Blackburn Rovers,Everton,0,1,19,7,8,15,7,11,23,12,1.26,1.32,2.05,1.05,3,12,4 - 2 v Swansea ( H),4 - 0 v Sunderland ( H),7 - 1 v Arsenal ( A),3 - 0 v Liverpool ( A),41.2,58.8,7.0,3.0,21.0,11.0,465.0,578.0,252.0,372.0,16.0,13.0,40.0,43.0,5.0,4.0,3.0,4.0,5.0,1.0,0.0,0.0,17.0,15.0
08/27/2011,Chelsea,Norwich City,3,1,6,12,18,12,10,11,10,15,1.71,1.37,1.21,1.74,10,3,6 - 1 v QPR ( H),4 - 2 v Newcastle ( H),4 - 1 v Liverpool ( A),1 - 6 v Man City ( H),69.6,30.4,7.0,6.0,18.0,11.0,715.0,407.0,522.0,216.0,10.0,22.0,22.0,30.0,8.0,6.0,2.0,6.0,2.0,2.0,0.0,1.0,17.0,15.0
08/27/2011,Liverpool,Bolton Wanderers,3,1,8,18,14,10,10,6,14,22,1.24,1.21,1.05,2.03,12,3,4 - 1 v Chelsea ( H),5 - 0 v Stoke ( H),4 - 0 v Spurs ( A),0 - 5 v Man Utd ( H),58.8,41.2,6.0,3.0,20.0,10.0,705.0,561.0,492.0,335.0,25.0,18.0,25.0,44.0,12.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,8.0
08/27/2011,Swansea City,Sunderland,0,0,11,13,12,11,11,12,15,15,1.16,1.18,1.34,1.21,14,12,3 - 0 v West Brom ( H),4 - 0 v Stoke ( H),4 - 0 v Man City ( A),4 - 0 v West Brom ( A),62.0,38.0,3.0,2.0,18.0,12.0,716.0,528.0,506.0,295.0,15.0,26.0,23.0,41.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,10.0
08/27/2011,Wigan Athletic,Queens Park Rangers,2,0,15,17,11,10,10,7,17,21,1.11,1.13,1.63,1.74,8,7,4 - 0 v Newcastle ( H),0 - 3 v Wolves ( A),5 - 0 v Man Utd ( A),6 - 0 v Fulham ( A),55.2,44.8,5.0,4.0,12.0,19.0,619.0,536.0,428.0,349.0,20.0,17.0,25.0,25.0,8.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,14.0,8.0
08/28/2011,Manchester United,Arsenal,8,2,2,3,28,21,5,7,5,10,2.34,1.95,0.87,1.29,20,13,8 - 2 v Arsenal ( H),7 - 1 v Blackburn ( H),1 - 6 v Man City ( H),8 - 2 v Man Utd ( A),56.3,43.7,14.0,8.0,25.0,20.0,729.0,598.0,533.0,408.0,31.0,15.0,21.0,23.0,3.0,5.0,7.0,0.0,2.0,2.0,0.0,1.0,9.0,8.0
08/28/2011,Newcastle United,Fulham,2,1,5,9,19,14,8,10,11,14,1.47,1.26,1.34,1.34,15,11,3 - 0 v Man Utd ( H),6 - 0 v QPR ( H),5 - 0 v Spurs ( A),0 - 5 v Man Utd ( H),46.4,53.6,6.0,6.0,12.0,18.0,609.0,664.0,385.0,442.0,35.0,18.0,36.0,28.0,6.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,19.0,9.0
08/28/2011,Tottenham Hotspur,Manchester City,1,5,4,1,20,28,9,5,9,5,1.74,2.45,1.08,0.76,14,17,5 - 0 v Newcastle ( H),1 - 6 v Man Utd ( A),1 - 5 v Man City ( H),2 - 1 v Chelsea ( A),41.5,58.5,5.0,9.0,21.0,22.0,605.0,793.0,400.0,594.0,18.0,12.0,27.0,24.0,9.0,5.0,1.0,3.0,2.0,4.0,0.0,0.0,14.0,11.0
08/28/2011,West Bromwich Albion,Stoke City,0,1,10,14,13,11,8,12,17,15,1.18,0.95,1.37,1.39,10,9,1 - 5 v Wolves ( A),3 - 1 v Blackburn ( H),4 - 0 v Man City ( A),5 - 0 v Bolton ( A),58.9,41.1,4.0,1.0,16.0,5.0,624.0,485.0,423.0,289.0,22.0,18.0,17.0,45.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0
09/10/2011,Arsenal,Swansea City,1,0,3,11,21,12,7,11,10,15,1.95,1.16,1.29,1.34,13,14,7 - 1 v Blackburn ( H),3 - 0 v West Brom ( H),8 - 2 v Man Utd ( A),4 - 0 v Man City ( A),56.5,43.5,4.0,2.0,19.0,12.0,711.0,556.0,504.0,379.0,20.0,16.0,27.0,22.0,4.0,5.0,1.0,2.0,3.0,2.0,0.0,0.0,10.0,8.0
09/10/2011,Bolton Wanderers,Manchester United,0,5,18,2,10,28,6,5,22,5,1.21,2.34,2.03,0.87,3,20,5 - 0 v Stoke ( H),8 - 2 v Arsenal ( H),0 - 5 v Man Utd ( H),1 - 6 v Man City ( H),42.2,57.8,6.0,8.0,22.0,14.0,575.0,753.0,382.0,548.0,16.0,15.0,14.0,37.0,5.0,7.0,0.0,5.0,2.0,0.0,0.0,0.0,15.0,1.0
09/10/2011,Everton,Aston Villa,2,2,7,16,15,7,11,17,12,14,1.32,0.97,1.05,1.39,12,9,4 - 0 v Sunderland ( H),3 - 1 v Blackburn ( H),3 - 0 v Liverpool ( A),4 - 0 v Man Utd ( A),54.2,45.8,8.0,3.0,21.0,9.0,606.0,523.0,393.0,342.0,14.0,21.0,23.0,32.0,8.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,13.0,12.0
09/10/2011,Manchester City,Wigan Athletic,3,0,1,15,28,11,5,10,5,17,2.45,1.11,0.76,1.63,17,8,1 - 6 v Man Utd ( A),4 - 0 v Newcastle ( H),2 - 1 v Chelsea ( A),5 - 0 v Man Utd ( A),57.9,42.1,7.0,3.0,26.0,11.0,754.0,557.0,562.0,398.0,19.0,18.0,17.0,9.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0
09/10/2011,Stoke City,Liverpool,1,0,14,8,11,14,12,10,15,14,0.95,1.24,1.39,1.05,9,12,3 - 1 v Blackburn ( H),4 - 1 v Chelsea ( H),5 - 0 v Bolton ( A),4 - 0 v Spurs ( A),27.4,72.6,1.0,7.0,3.0,24.0,419.0,761.0,209.0,548.0,19.0,17.0,70.0,15.0,2.0,12.0,5.0,1.0,0.0,1.0,0.0,0.0,13.0,14.0
09/10/2011,Sunderland,Chelsea,1,2,13,6,11,18,12,10,15,10,1.18,1.71,1.21,1.21,12,10,4 - 0 v Stoke ( H),6 - 1 v QPR ( H),4 - 0 v West Brom ( A),4 - 1 v Liverpool ( A),40.1,59.9,3.0,5.0,13.0,19.0,567.0,774.0,362.0,558.0,26.0,18.0,24.0,35.0,4.0,7.0,3.0,3.0,1.0,1.0,0.0,0.0,7.0,3.0
09/10/2011,Wolverhampton Wanderers,Tottenham Hotspur,0,2,20,4,5,20,10,9,23,9,1.05,1.74,2.16,1.08,4,14,3 - 1 v Wigan ( H),5 - 0 v Newcastle ( H),5 - 0 v Fulham ( A),1 - 5 v Man City ( H),43.4,56.6,6.0,5.0,10.0,16.0,626.0,733.0,394.0,507.0,27.0,26.0,27.0,30.0,4.0,10.0,2.0,1.0,3.0,2.0,0.0,0.0,6.0,12.0
09/11/2011,Fulham,Blackburn Rovers,1,1,9,19,14,8,10,7,14,23,1.26,1.26,1.34,2.05,11,3,6 - 0 v QPR ( H),4 - 2 v Swansea ( H),0 - 5 v Man Utd ( H),7 - 1 v Arsenal ( A),58.3,41.7,3.0,3.0,14.0,11.0,692.0,582.0,441.0,336.0,21.0,29.0,28.0,51.0,11.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,8.0,13.0
09/11/2011,Norwich City,West Bromwich Albion,0,1,12,10,12,13,11,8,15,17,1.37,1.18,1.74,1.37,3,10,4 - 2 v Newcastle ( H),1 - 5 v Wolves ( A),1 - 6 v Man City ( H),4 - 0 v Man City ( A),51.8,48.2,3.0,6.0,18.0,15.0,647.0,607.0,404.0,393.0,26.0,11.0,25.0,37.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,13.0,11.0
09/12/2011,Queens Park Rangers,Newcastle United,0,0,17,5,10,19,7,8,21,11,1.13,1.47,1.74,1.34,7,15,0 - 3 v Wolves ( A),3 - 0 v Man Utd ( H),6 - 0 v Fulham ( A),5 - 0 v Spurs ( A),58.1,41.9,4.0,1.0,16.0,8.0,662.0,548.0,446.0,311.0,33.0,21.0,34.0,37.0,6.0,4.0,3.0,0.0,1.0,3.0,0.0,0.0,10.0,16.0
09/17/2011,Aston Villa,Newcastle United,1,1,16,5,7,19,17,8,14,11,0.97,1.47,1.39,1.34,9,15,3 - 1 v Blackburn ( H),3 - 0 v Man Utd ( H),4 - 0 v Man Utd ( A),5 - 0 v Spurs ( A),41.1,58.9,2.0,6.0,11.0,22.0,526.0,670.0,309.0,436.0,20.0,24.0,38.0,35.0,4.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,14.0,12.0
09/17/2011,Blackburn Rovers,Arsenal,4,3,19,3,8,21,7,7,23,10,1.26,1.95,2.05,1.29,3,13,4 - 2 v Swansea ( H),7 - 1 v Blackburn ( H),7 - 1 v Arsenal ( A),8 - 2 v Man Utd ( A),31.2,68.8,4.0,9.0,8.0,23.0,449.0,766.0,252.0,547.0,21.0,19.0,42.0,9.0,2.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,14.0,11.0
09/17/2011,Bolton Wanderers,Norwich City,1,2,18,12,10,12,6,11,22,15,1.21,1.37,2.03,1.74,3,3,5 - 0 v Stoke ( H),4 - 2 v Newcastle ( H),0 - 5 v Man Utd ( H),1 - 6 v Man City ( H),59.3,40.7,4.0,6.0,9.0,14.0,664.0,514.0,446.0,296.0,14.0,18.0,37.0,50.0,6.0,9.0,0.0,7.0,3.0,1.0,1.0,0.0,9.0,9.0
09/17/2011,Everton,Wigan Athletic,3,1,7,15,15,11,11,10,12,17,1.32,1.11,1.05,1.63,12,8,4 - 0 v Sunderland ( H),4 - 0 v Newcastle ( H),3 - 0 v Liverpool ( A),5 - 0 v Man Utd ( A),47.2,52.8,5.0,1.0,19.0,10.0,594.0,612.0,372.0,438.0,17.0,22.0,18.0,23.0,4.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,14.0,8.0
09/17/2011,Swansea City,West Bromwich Albion,3,0,11,10,12,13,11,8,15,17,1.16,1.18,1.34,1.37,14,10,3 - 0 v West Brom ( H),1 - 5 v Wolves ( A),4 - 0 v Man City ( A),4 - 0 v Man City ( A),53.7,46.3,4.0,5.0,10.0,15.0,736.0,654.0,560.0,476.0,22.0,20.0,19.0,15.0,2.0,8.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,9.0
09/17/2011,Wolverhampton Wanderers,Queens Park Rangers,0,3,20,17,5,10,10,7,23,21,1.05,1.13,2.16,1.74,4,7,3 - 1 v Wigan ( H),0 - 3 v Wolves ( A),5 - 0 v Fulham ( A),6 - 0 v Fulham ( A),50.4,49.6,2.0,10.0,15.0,20.0,493.0,523.0,320.0,322.0,10.0,14.0,24.0,46.0,3.0,8.0,1.0,5.0,2.0,3.0,0.0,0.0,15.0,13.0
09/18/2011,Fulham,Manchester City,2,2,9,1,14,28,10,5,14,5,1.26,2.45,1.34,0.76,11,17,6 - 0 v QPR ( H),1 - 6 v Man Utd ( A),0 - 5 v Man Utd ( H),2 - 1 v Chelsea ( A),35.8,64.2,5.0,5.0,14.0,18.0,526.0,809.0,330.0,619.0,20.0,18.0,28.0,26.0,6.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,10.0
09/18/2011,Manchester United,Chelsea,3,1,2,6,28,18,5,10,5,10,2.34,1.71,0.87,1.21,20,10,8 - 2 v Arsenal ( H),6 - 1 v QPR ( H),1 - 6 v Man City ( H),4 - 1 v Liverpool ( A),56.6,43.4,6.0,8.0,14.0,22.0,728.0,609.0,530.0,392.0,28.0,25.0,20.0,11.0,4.0,10.0,2.0,0.0,2.0,3.0,0.0,0.0,12.0,12.0
09/18/2011,Sunderland,Stoke City,4,0,13,14,11,11,12,12,15,15,1.18,0.95,1.21,1.39,12,9,4 - 0 v Stoke ( H),3 - 1 v Blackburn ( H),4 - 0 v West Brom ( A),5 - 0 v Bolton ( A),56.7,43.3,6.0,2.0,9.0,10.0,621.0,517.0,436.0,318.0,18.0,14.0,39.0,41.0,6.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,15.0,13.0
09/18/2011,Tottenham Hotspur,Liverpool,4,0,4,8,20,14,9,10,9,14,1.74,1.24,1.08,1.05,14,12,5 - 0 v Newcastle ( H),4 - 1 v Chelsea ( H),1 - 5 v Man City ( H),4 - 0 v Spurs ( A),62.3,37.7,9.0,1.0,26.0,3.0,793.0,529.0,614.0,369.0,18.0,21.0,23.0,17.0,4.0,1.0,3.0,4.0,1.0,2.0,0.0,2.0,14.0,9.0
09/24/2011,Arsenal,Bolton Wanderers,3,0,3,18,21,10,7,6,10,22,1.95,1.21,1.29,2.03,13,3,7 - 1 v Blackburn ( H),5 - 0 v Stoke ( H),8 - 2 v Man Utd ( A),0 - 5 v Man Utd ( H),62.9,37.1,11.0,2.0,28.0,3.0,784.0,532.0,603.0,344.0,13.0,20.0,14.0,20.0,9.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,8.0,9.0
09/24/2011,Chelsea,Swansea City,4,1,6,11,18,12,10,11,10,15,1.71,1.16,1.21,1.34,10,14,6 - 1 v QPR ( H),3 - 0 v West Brom ( H),4 - 1 v Liverpool ( A),4 - 0 v Man City ( A),49.6,50.4,7.0,1.0,15.0,7.0,670.0,659.0,502.0,495.0,20.0,19.0,17.0,16.0,1.0,6.0,3.0,4.0,3.0,3.0,1.0,0.0,15.0,12.0
09/24/2011,Liverpool,Wolverhampton Wanderers,2,1,8,20,14,5,10,10,14,23,1.24,1.05,1.05,2.16,12,4,4 - 1 v Chelsea ( H),3 - 1 v Wigan ( H),4 - 0 v Spurs ( A),5 - 0 v Fulham ( A),47.9,52.1,5.0,2.0,16.0,17.0,573.0,573.0,352.0,397.0,15.0,14.0,49.0,18.0,7.0,2.0,5.0,2.0,3.0,4.0,0.0,0.0,16.0,9.0
09/24/2011,Manchester City,Everton,2,0,1,7,28,15,5,11,5,12,2.45,1.32,0.76,1.05,17,12,1 - 6 v Man Utd ( A),4 - 0 v Sunderland ( H),2 - 1 v Chelsea ( A),3 - 0 v Liverpool ( A),62.7,37.3,7.0,3.0,19.0,8.0,761.0,541.0,567.0,322.0,23.0,22.0,14.0,38.0,7.0,5.0,2.0,1.0,1.0,5.0,0.0,0.0,10.0,13.0
09/24/2011,Newcastle United,Blackburn Rovers,3,1,5,19,19,8,8,7,11,23,1.47,1.26,1.34,2.05,15,3,3 - 0 v Man Utd ( H),4 - 2 v Swansea ( H),5 - 0 v Spurs ( A),7 - 1 v Arsenal ( A),63.8,36.2,4.0,1.0,21.0,3.0,658.0,424.0,458.0,256.0,14.0,18.0,34.0,33.0,4.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,8.0,17.0
09/24/2011,Stoke City,Manchester United,1,1,14,2,11,28,12,5,15,5,0.95,2.34,1.39,0.87,9,20,3 - 1 v Blackburn ( H),8 - 2 v Arsenal ( H),5 - 0 v Bolton ( A),1 - 6 v Man City ( H),41.7,58.3,5.0,4.0,13.0,14.0,505.0,664.0,301.0,447.0,15.0,18.0,43.0,40.0,8.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0,11.0,5.0
09/24/2011,West Bromwich Albion,Fulham,0,0,10,9,13,14,8,10,17,14,1.18,1.26,1.37,1.34,10,11,1 - 5 v Wolves ( A),6 - 0 v QPR ( H),4 - 0 v Man City ( A),0 - 5 v Man Utd ( H),43.1,56.9,3.0,5.0,9.0,18.0,582.0,724.0,388.0,537.0,29.0,24.0,13.0,17.0,1.0,1.0,6.0,2.0,0.0,3.0,0.0,0.0,6.0,15.0
09/24/2011,Wigan Athletic,Tottenham Hotspur,1,2,15,4,11,20,10,9,17,9,1.11,1.74,1.63,1.08,8,14,4 - 0 v Newcastle ( H),5 - 0 v Newcastle ( H),5 - 0 v Man Utd ( A),1 - 5 v Man City ( H),36.1,63.9,3.0,6.0,5.0,16.0,499.0,815.0,342.0,610.0,25.0,17.0,17.0,19.0,1.0,9.0,1.0,2.0,2.0,1.0,1.0,0.0,13.0,6.0
09/25/2011,Queens Park Rangers,Aston Villa,1,1,17,16,10,7,7,17,21,14,1.13,0.97,1.74,1.39,7,9,0 - 3 v Wolves ( A),3 - 1 v Blackburn ( H),6 - 0 v Fulham ( A),4 - 0 v Man Utd ( A),59.2,40.8,2.0,2.0,19.0,11.0,617.0,493.0,405.0,266.0,27.0,18.0,30.0,35.0,11.0,8.0,3.0,2.0,0.0,6.0,1.0,0.0,16.0,19.0
09/26/2011,Norwich City,Sunderland,2,1,12,13,12,11,11,12,15,15,1.37,1.18,1.74,1.21,3,12,4 - 2 v Newcastle ( H),4 - 0 v Stoke ( H),1 - 6 v Man City ( H),4 - 0 v West Brom ( A),42.7,57.3,4.0,5.0,12.0,14.0,622.0,777.0,413.0,570.0,19.0,14.0,53.0,20.0,7.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,7.0
10/01/2011,Aston Villa,Wigan Athletic,2,0,16,15,7,11,17,10,14,17,0.97,1.11,1.39,1.63,9,8,3 - 1 v Blackburn ( H),4 - 0 v Newcastle ( H),4 - 0 v Man Utd ( A),5 - 0 v Man Utd ( A),38.8,61.2,6.0,4.0,16.0,15.0,474.0,627.0,272.0,436.0,30.0,11.0,30.0,21.0,5.0,10.0,4.0,1.0,0.0,1.0,0.0,0.0,11.0,7.0
