date,home_team,away_team,home_score,away_score,home_position,away_position,home_won,away_won,home_drawn,away_drawn,home_lost,away_lost,home_avg_goals_scored_per_match,away_avg_goals_scored_per_match,home_avg_goals_conceded_per_match,away_avg_goals_conceded_per_match,home_clean_sheets,away_clean_sheets,home_biggest_win,away_biggest_win,home_worst_defeat,away_worst_defeat,home_possession_%,away_possession_%,home_shots_on_target,away_shots_on_target,home_shots,away_shots,home_touches,away_touches,home_passes,away_passes,home_tackles,away_tackles,home_clearances,away_clearances,home_corners,away_corners,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls_conceded,away_fouls_conceded
08/17/2019,Arsenal,Burnley,2,1,8,10,14,15,14,9,10,14,1.47,1.13,1.26,1.32,10,15,4 - 0 v Newcastle ( H),3 - 0 v Southampton ( H),0 - 3 v Man City ( H),5 - 0 v Spurs ( A),67.5,32.5,9.0,5.0,15.0,18.0,731.0,437.0,529.0,234.0,12.0,16.0,28.0,25.0,10.0,7.0,5.0,1.0,2.0,1.0,0.0,0.0,13.0,11.0
08/17/2019,Aston Villa,AFC Bournemouth,1,2,17,18,9,9,8,7,21,22,1.08,1.05,1.76,1.71,7,5,1 - 5 v Norwich ( A),4 - 1 v Leicester ( H),1 - 6 v Man City ( H),4 - 0 v West Ham ( A),62.6,37.4,7.0,4.0,21.0,12.0,689.0,468.0,490.0,295.0,7.0,15.0,15.0,25.0,10.0,5.0,5.0,2.0,0.0,2.0,0.0,0.0,10.0,13.0
08/17/2019,Brighton and Hove Albion,West Ham United,1,1,15,16,9,10,14,9,15,19,1.03,1.29,1.42,1.63,9,7,0 - 3 v Watford ( A),4 - 0 v Bournemouth ( H),0 - 5 v Man City ( H),0 - 5 v Man City ( H),57.3,42.7,4.0,3.0,16.0,8.0,717.0,587.0,497.0,377.0,20.0,22.0,16.0,14.0,8.0,6.0,2.0,4.0,0.0,2.0,0.0,0.0,11.0,10.0
08/18/2019,Chelsea,Leicester City,1,1,4,5,20,18,6,8,12,12,1.82,1.76,1.42,1.08,9,13,4 - 0 v Everton ( H),0 - 9 v Southampton ( A),4 - 0 v Man Utd ( A),0 - 4 v Liverpool ( H),50.2,49.8,5.0,3.0,14.0,12.0,692.0,690.0,454.0,455.0,25.0,29.0,23.0,20.0,4.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,9.0,14.0
08/17/2019,Everton,Watford,1,0,12,19,13,8,10,10,15,20,1.16,0.95,1.47,1.68,9,9,3 - 1 v Chelsea ( H),3 - 0 v Aston Villa ( H),4 - 0 v Chelsea ( A),8 - 0 v Man City ( A),44.1,55.9,2.0,2.0,12.0,8.0,536.0,611.0,303.0,388.0,20.0,34.0,35.0,13.0,4.0,7.0,3.0,1.0,2.0,3.0,0.0,0.0,11.0,11.0
08/17/2019,Manchester City,Tottenham Hotspur,2,2,2,6,26,16,3,11,9,11,2.68,1.61,0.92,1.24,17,8,8 - 0 v Watford ( H),5 - 0 v Burnley ( H),3 - 1 v Liverpool ( A),3 - 0 v Brighton ( A),55.4,44.6,10.0,2.0,30.0,3.0,806.0,701.0,610.0,506.0,15.0,17.0,10.0,23.0,13.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,14.0,4.0
08/17/2019,Norwich City,Newcastle United,3,1,20,13,5,11,6,11,27,16,0.68,1,1.97,1.53,5,11,3 - 1 v Newcastle ( H),1 - 4 v Bournemouth ( A),5 - 0 v Man City ( A),5 - 0 v Leicester ( A),63.3,36.7,8.0,4.0,15.0,12.0,780.0,513.0,603.0,336.0,14.0,14.0,23.0,13.0,7.0,5.0,2.0,1.0,1.0,3.0,0.0,0.0,9.0,11.0
08/18/2019,Sheffield United,Crystal Palace,1,0,9,14,14,11,12,10,12,17,1.03,0.82,1.03,1.32,13,10,3 - 0 v Burnley ( H),2 - 0 v Norwich ( H),3 - 0 v Newcastle ( A),4 - 0 v Spurs ( A),42.5,57.5,3.0,4.0,15.0,6.0,604.0,718.0,354.0,498.0,20.0,21.0,38.0,25.0,8.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,16.0,11.0
08/17/2019,Southampton,Liverpool,1,2,11,1,15,32,7,3,16,3,1.34,2.24,1.58,0.87,9,15,0 - 3 v Norwich ( A),0 - 4 v Leicester ( A),0 - 9 v Leicester ( H),4 - 0 v Man City ( A),36.2,63.8,3.0,6.0,14.0,15.0,497.0,735.0,296.0,530.0,15.0,7.0,27.0,30.0,5.0,9.0,4.0,1.0,2.0,1.0,0.0,0.0,10.0,6.0
08/19/2019,Wolverhampton Wanderers,Manchester United,1,1,7,3,15,18,14,12,9,8,1.34,1.74,1.05,0.95,13,13,3 - 0 v Norwich ( H),4 - 0 v Chelsea ( H),2 - 5 v Chelsea ( H),2 - 0 v West Ham ( A),34.4,65.6,2.0,2.0,6.0,9.0,520.0,845.0,350.0,668.0,17.0,23.0,14.0,15.0,4.0,6.0,1.0,1.0,2.0,2.0,0.0,0.0,17.0,8.0
08/23/2019,Aston Villa,Everton,2,0,17,12,9,13,8,10,21,15,1.08,1.16,1.76,1.47,7,9,1 - 5 v Norwich ( A),3 - 1 v Chelsea ( H),1 - 6 v Man City ( H),4 - 0 v Chelsea ( A),35.2,64.8,3.0,1.0,7.0,12.0,503.0,727.0,301.0,539.0,12.0,16.0,25.0,7.0,0.0,6.0,8.0,1.0,2.0,3.0,0.0,0.0,10.0,18.0
08/25/2019,AFC Bournemouth,Manchester City,1,3,18,2,9,26,7,3,22,9,1.05,2.68,1.71,0.92,5,17,4 - 1 v Leicester ( H),8 - 0 v Watford ( H),4 - 0 v West Ham ( A),3 - 1 v Liverpool ( A),26.2,73.8,7.0,5.0,10.0,18.0,419.0,905.0,249.0,728.0,8.0,16.0,22.0,16.0,4.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,7.0,13.0
08/24/2019,Brighton and Hove Albion,Southampton,0,2,15,11,9,15,14,7,15,16,1.03,1.34,1.42,1.58,9,9,0 - 3 v Watford ( A),0 - 3 v Norwich ( A),0 - 5 v Man City ( H),0 - 9 v Leicester ( H),50.7,49.3,3.0,4.0,12.0,12.0,596.0,580.0,394.0,395.0,16.0,19.0,10.0,22.0,8.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,9.0,10.0
08/24/2019,Liverpool,Arsenal,3,1,1,8,32,14,3,14,3,10,2.24,1.47,0.87,1.26,15,10,0 - 4 v Leicester ( A),4 - 0 v Newcastle ( H),4 - 0 v Man City ( A),0 - 3 v Man City ( H),52.0,48.0,5.0,3.0,25.0,9.0,747.0,738.0,553.0,516.0,25.0,16.0,11.0,27.0,6.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,8.0,5.0
08/24/2019,Manchester United,Crystal Palace,1,2,3,14,18,11,12,10,8,17,1.74,0.82,0.95,1.32,13,10,4 - 0 v Chelsea ( H),2 - 0 v Norwich ( H),2 - 0 v West Ham ( A),4 - 0 v Spurs ( A),71.3,28.7,3.0,3.0,22.0,5.0,748.0,409.0,562.0,231.0,9.0,25.0,6.0,26.0,8.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,8.0,18.0
08/24/2019,Norwich City,Chelsea,2,3,20,4,5,20,6,6,27,12,0.68,1.82,1.97,1.42,5,9,3 - 1 v Newcastle ( H),4 - 0 v Everton ( H),5 - 0 v Man City ( A),4 - 0 v Man Utd ( A),46.6,53.4,5.0,8.0,6.0,23.0,682.0,766.0,481.0,543.0,16.0,26.0,29.0,9.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0
08/24/2019,Sheffield United,Leicester City,1,2,9,5,14,18,12,8,12,12,1.03,1.76,1.03,1.08,13,13,3 - 0 v Burnley ( H),0 - 9 v Southampton ( A),3 - 0 v Newcastle ( A),0 - 4 v Liverpool ( H),49.1,50.9,2.0,2.0,7.0,10.0,616.0,668.0,421.0,452.0,16.0,13.0,15.0,38.0,7.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,11.0,6.0
08/25/2019,Tottenham Hotspur,Newcastle United,0,1,6,13,16,11,11,11,11,16,1.61,1,1.24,1.53,8,11,5 - 0 v Burnley ( H),1 - 4 v Bournemouth ( A),3 - 0 v Brighton ( A),5 - 0 v Leicester ( A),80.2,19.8,2.0,3.0,17.0,8.0,942.0,391.0,763.0,190.0,10.0,15.0,5.0,54.0,6.0,6.0,1.0,4.0,2.0,2.0,0.0,0.0,10.0,5.0
08/24/2019,Watford,West Ham United,1,3,19,16,8,10,10,9,20,19,0.95,1.29,1.68,1.63,9,7,3 - 0 v Aston Villa ( H),4 - 0 v Bournemouth ( H),8 - 0 v Man City ( A),0 - 5 v Man City ( H),54.9,45.1,3.0,10.0,23.0,16.0,667.0,593.0,465.0,386.0,17.0,17.0,12.0,24.0,8.0,7.0,1.0,2.0,1.0,1.0,0.0,0.0,12.0,11.0
08/25/2019,Wolverhampton Wanderers,Burnley,1,1,7,10,15,15,14,9,9,14,1.34,1.13,1.05,1.32,13,15,3 - 0 v Norwich ( H),3 - 0 v Southampton ( H),2 - 5 v Chelsea ( H),5 - 0 v Spurs ( A),65.1,34.9,2.0,4.0,17.0,13.0,772.0,479.0,586.0,306.0,9.0,12.0,29.0,27.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,9.0,11.0
09/01/2019,Arsenal,Tottenham Hotspur,2,2,8,6,14,16,14,11,10,11,1.47,1.61,1.26,1.24,10,8,4 - 0 v Newcastle ( H),5 - 0 v Burnley ( H),0 - 3 v Man City ( H),3 - 0 v Brighton ( A),54.8,45.2,8.0,9.0,26.0,13.0,673.0,569.0,453.0,388.0,23.0,13.0,11.0,24.0,11.0,6.0,3.0,1.0,3.0,5.0,0.0,0.0,13.0,19.0
08/31/2019,Burnley,Liverpool,0,3,10,1,15,32,9,3,14,3,1.13,2.24,1.32,0.87,15,15,3 - 0 v Southampton ( H),0 - 4 v Leicester ( A),5 - 0 v Spurs ( A),4 - 0 v Man City ( A),36.2,63.8,2.0,7.0,7.0,15.0,495.0,739.0,318.0,568.0,14.0,11.0,21.0,19.0,6.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,16.0
08/31/2019,Chelsea,Sheffield United,2,2,4,9,20,14,6,12,12,12,1.82,1.03,1.42,1.03,9,13,4 - 0 v Everton ( H),3 - 0 v Burnley ( H),4 - 0 v Man Utd ( A),3 - 0 v Newcastle ( A),62.3,37.7,5.0,2.0,13.0,8.0,898.0,595.0,719.0,429.0,16.0,15.0,15.0,24.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,11.0
08/31/2019,Crystal Palace,Aston Villa,1,0,14,17,11,9,10,8,17,21,0.82,1.08,1.32,1.76,10,7,2 - 0 v Norwich ( H),1 - 5 v Norwich ( A),4 - 0 v Spurs ( A),1 - 6 v Man City ( H),52.8,47.2,5.0,2.0,22.0,10.0,614.0,591.0,407.0,379.0,18.0,19.0,21.0,30.0,13.0,2.0,2.0,0.0,2.0,4.0,0.0,1.0,15.0,16.0
09/01/2019,Everton,Wolverhampton Wanderers,3,2,12,7,13,15,10,14,15,9,1.16,1.34,1.47,1.05,9,13,3 - 1 v Chelsea ( H),3 - 0 v Norwich ( H),4 - 0 v Chelsea ( A),2 - 5 v Chelsea ( H),58.7,41.3,6.0,5.0,15.0,8.0,687.0,522.0,451.0,320.0,24.0,19.0,37.0,22.0,7.0,7.0,1.0,2.0,1.0,4.0,0.0,1.0,12.0,12.0
08/31/2019,Leicester City,AFC Bournemouth,3,1,5,18,18,9,8,7,12,22,1.76,1.05,1.08,1.71,13,5,0 - 9 v Southampton ( A),4 - 1 v Leicester ( H),0 - 4 v Liverpool ( H),4 - 0 v West Ham ( A),55.0,45.0,6.0,2.0,15.0,8.0,751.0,647.0,541.0,432.0,22.0,14.0,25.0,18.0,4.0,5.0,2.0,1.0,1.0,3.0,0.0,0.0,9.0,11.0
08/31/2019,Manchester City,Brighton and Hove Albion,4,0,2,15,26,9,3,14,9,15,2.68,1.03,0.92,1.42,17,9,8 - 0 v Watford ( H),0 - 3 v Watford ( A),3 - 1 v Liverpool ( A),0 - 5 v Man City ( H),53.5,46.5,6.0,2.0,15.0,6.0,755.0,678.0,598.0,523.0,15.0,18.0,19.0,14.0,8.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,10.0,6.0
08/31/2019,Newcastle United,Watford,1,1,13,19,11,8,11,10,16,20,1,0.95,1.53,1.68,11,9,1 - 4 v Bournemouth ( A),3 - 0 v Aston Villa ( H),5 - 0 v Leicester ( A),8 - 0 v Man City ( A),48.8,51.2,5.0,3.0,13.0,13.0,651.0,682.0,468.0,498.0,11.0,14.0,14.0,24.0,6.0,5.0,6.0,0.0,2.0,3.0,0.0,0.0,5.0,11.0
08/31/2019,Southampton,Manchester United,1,1,11,3,15,18,7,12,16,8,1.34,1.74,1.58,0.95,9,13,0 - 3 v Norwich ( A),4 - 0 v Chelsea ( H),0 - 9 v Leicester ( H),2 - 0 v West Ham ( A),41.4,58.6,2.0,8.0,10.0,21.0,598.0,771.0,375.0,537.0,25.0,19.0,25.0,16.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,17.0,7.0
08/31/2019,West Ham United,Norwich City,2,0,16,20,10,5,9,6,19,27,1.29,0.68,1.63,1.97,7,5,4 - 0 v Bournemouth ( H),3 - 1 v Newcastle ( H),0 - 5 v Man City ( H),5 - 0 v Man City ( A),48.6,51.4,8.0,3.0,18.0,8.0,662.0,710.0,474.0,500.0,29.0,14.0,9.0,15.0,8.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,16.0,10.0
09/16/2019,Aston Villa,West Ham United,0,0,17,16,9,10,8,9,21,19,1.08,1.29,1.76,1.63,7,7,1 - 5 v Norwich ( A),4 - 0 v Bournemouth ( H),1 - 6 v Man City ( H),0 - 5 v Man City ( H),46.6,53.4,5.0,1.0,10.0,13.0,604.0,678.0,408.0,470.0,19.0,21.0,14.0,15.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,13.0,12.0
09/15/2019,AFC Bournemouth,Everton,3,1,18,12,9,13,7,10,22,15,1.05,1.16,1.71,1.47,5,9,4 - 1 v Leicester ( H),3 - 1 v Chelsea ( H),4 - 0 v West Ham ( A),4 - 0 v Chelsea ( A),40.5,59.5,6.0,5.0,13.0,14.0,547.0,684.0,336.0,488.0,18.0,18.0,37.0,10.0,7.0,7.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,14.0
09/14/2019,Brighton and Hove Albion,Burnley,1,1,15,10,9,15,14,9,15,14,1.03,1.13,1.42,1.32,9,15,0 - 3 v Watford ( A),3 - 0 v Southampton ( H),0 - 5 v Man City ( H),5 - 0 v Spurs ( A),62.5,37.5,5.0,1.0,14.0,7.0,693.0,500.0,491.0,284.0,21.0,17.0,20.0,24.0,3.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,13.0,7.0
09/14/2019,Liverpool,Newcastle United,3,1,1,13,32,11,3,11,3,16,2.24,1,0.87,1.53,15,11,0 - 4 v Leicester ( A),1 - 4 v Bournemouth ( A),4 - 0 v Man City ( A),5 - 0 v Leicester ( A),75.3,24.7,9.0,1.0,21.0,8.0,1023.0,470.0,847.0,282.0,13.0,20.0,8.0,33.0,10.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,5.0,4.0
09/14/2019,Manchester United,Leicester City,1,0,3,5,18,18,12,8,8,12,1.74,1.76,0.95,1.08,13,13,4 - 0 v Chelsea ( H),0 - 9 v Southampton ( A),2 - 0 v West Ham ( A),0 - 4 v Liverpool ( H),41.7,58.3,5.0,3.0,10.0,9.0,566.0,686.0,345.0,471.0,19.0,30.0,30.0,11.0,3.0,9.0,0.0,2.0,1.0,2.0,0.0,0.0,14.0,14.0
09/14/2019,Norwich City,Manchester City,3,2,20,2,5,26,6,3,27,9,0.68,2.68,1.97,0.92,5,17,3 - 1 v Newcastle ( H),8 - 0 v Watford ( H),5 - 0 v Man City ( A),3 - 1 v Liverpool ( A),31.4,68.6,3.0,8.0,7.0,25.0,524.0,876.0,318.0,671.0,16.0,15.0,50.0,7.0,3.0,16.0,1.0,0.0,3.0,1.0,0.0,0.0,8.0,7.0
09/14/2019,Sheffield United,Southampton,0,1,9,11,14,15,12,7,12,16,1.03,1.34,1.03,1.58,13,9,3 - 0 v Burnley ( H),0 - 3 v Norwich ( A),3 - 0 v Newcastle ( A),0 - 9 v Leicester ( H),48.2,51.8,4.0,7.0,17.0,11.0,647.0,692.0,414.0,467.0,21.0,18.0,24.0,28.0,12.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,10.0,7.0
09/14/2019,Tottenham Hotspur,Crystal Palace,4,0,6,14,16,11,11,10,11,17,1.61,0.82,1.24,1.32,8,10,5 - 0 v Burnley ( H),2 - 0 v Norwich ( H),3 - 0 v Brighton ( A),4 - 0 v Spurs ( A),64.1,35.9,5.0,6.0,13.0,11.0,830.0,537.0,640.0,357.0,11.0,15.0,13.0,15.0,4.0,3.0,1.0,0.0,4.0,3.0,0.0,0.0,19.0,11.0
09/15/2019,Watford,Arsenal,2,2,19,8,8,14,10,14,20,10,0.95,1.47,1.68,1.26,9,10,3 - 0 v Aston Villa ( H),4 - 0 v Newcastle ( H),8 - 0 v Man City ( A),0 - 3 v Man City ( H),52.4,47.6,10.0,4.0,31.0,7.0,679.0,625.0,499.0,466.0,17.0,13.0,15.0,16.0,7.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,14.0,4.0
09/14/2019,Wolverhampton Wanderers,Chelsea,2,5,7,4,15,20,14,6,9,12,1.34,1.82,1.05,1.42,13,9,3 - 0 v Norwich ( H),4 - 0 v Everton ( H),2 - 5 v Chelsea ( H),4 - 0 v Man Utd ( A),45.3,54.7,4.0,6.0,11.0,15.0,648.0,781.0,449.0,555.0,17.0,20.0,12.0,28.0,7.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,8.0,11.0
09/22/2019,Arsenal,Aston Villa,3,2,8,17,14,9,14,8,10,21,1.47,1.08,1.26,1.76,10,7,4 - 0 v Newcastle ( H),1 - 5 v Norwich ( A),0 - 3 v Man City ( H),1 - 6 v Man City ( H),58.1,41.9,6.0,9.0,21.0,14.0,662.0,521.0,465.0,326.0,12.0,20.0,20.0,21.0,9.0,4.0,2.0,0.0,5.0,1.0,1.0,0.0,13.0,15.0
09/21/2019,Burnley,Norwich City,2,0,10,20,15,5,9,6,14,27,1.13,0.68,1.32,1.97,15,5,3 - 0 v Southampton ( H),3 - 1 v Newcastle ( H),5 - 0 v Spurs ( A),5 - 0 v Man City ( A),41.4,58.6,6.0,2.0,13.0,11.0,550.0,714.0,357.0,528.0,14.0,19.0,15.0,19.0,7.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,10.0
09/22/2019,Chelsea,Liverpool,1,2,4,1,20,32,6,3,12,3,1.82,2.24,1.42,0.87,9,15,4 - 0 v Everton ( H),0 - 4 v Leicester ( A),4 - 0 v Man Utd ( A),4 - 0 v Man City ( A),55.0,45.0,2.0,3.0,13.0,6.0,713.0,608.0,492.0,415.0,15.0,11.0,10.0,37.0,6.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,8.0,13.0
09/22/2019,Crystal Palace,Wolverhampton Wanderers,1,1,14,7,11,15,10,14,17,9,0.82,1.34,1.32,1.05,10,13,2 - 0 v Norwich ( H),3 - 0 v Norwich ( H),4 - 0 v Spurs ( A),2 - 5 v Chelsea ( H),49.9,50.1,4.0,4.0,13.0,13.0,692.0,661.0,456.0,442.0,24.0,31.0,18.0,17.0,6.0,7.0,1.0,0.0,2.0,1.0,0.0,1.0,7.0,10.0
09/21/2019,Everton,Sheffield United,0,2,12,9,13,14,10,12,15,12,1.16,1.03,1.47,1.03,9,13,3 - 1 v Chelsea ( H),3 - 0 v Burnley ( H),4 - 0 v Chelsea ( A),3 - 0 v Newcastle ( A),69.8,30.2,3.0,1.0,16.0,2.0,741.0,442.0,520.0,227.0,10.0,15.0,11.0,63.0,12.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,9.0,9.0
09/21/2019,Leicester City,Tottenham Hotspur,2,1,5,6,18,16,8,11,12,11,1.76,1.61,1.08,1.24,13,8,0 - 9 v Southampton ( A),5 - 0 v Burnley ( H),0 - 4 v Liverpool ( H),3 - 0 v Brighton ( A),44.2,55.8,7.0,4.0,16.0,11.0,599.0,704.0,380.0,491.0,23.0,18.0,24.0,23.0,8.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,16.0,13.0
09/21/2019,Manchester City,Watford,8,0,2,19,26,8,3,10,9,20,2.68,0.95,0.92,1.68,17,9,8 - 0 v Watford ( H),3 - 0 v Aston Villa ( H),3 - 1 v Liverpool ( A),8 - 0 v Man City ( A),68.7,31.3,11.0,4.0,28.0,5.0,909.0,486.0,727.0,336.0,18.0,12.0,5.0,20.0,5.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,5.0,9.0
09/21/2019,Newcastle United,Brighton and Hove Albion,0,0,13,15,11,9,11,14,16,15,1,1.03,1.53,1.42,11,9,1 - 4 v Bournemouth ( A),0 - 3 v Watford ( A),5 - 0 v Leicester ( A),0 - 5 v Man City ( H),28.7,71.3,4.0,3.0,11.0,16.0,467.0,922.0,280.0,718.0,18.0,14.0,22.0,14.0,5.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,12.0,8.0
09/20/2019,Southampton,AFC Bournemouth,1,3,11,18,15,9,7,7,16,22,1.34,1.05,1.58,1.71,9,5,0 - 3 v Norwich ( A),4 - 1 v Leicester ( H),0 - 9 v Leicester ( H),4 - 0 v West Ham ( A),64.8,35.2,6.0,3.0,25.0,6.0,783.0,519.0,554.0,300.0,30.0,8.0,13.0,25.0,4.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,8.0,9.0
09/22/2019,West Ham United,Manchester United,2,0,16,3,10,18,9,12,19,8,1.29,1.74,1.63,0.95,7,13,4 - 0 v Bournemouth ( H),4 - 0 v Chelsea ( H),0 - 5 v Man City ( H),2 - 0 v West Ham ( A),46.5,53.5,6.0,3.0,8.0,9.0,604.0,661.0,424.0,479.0,16.0,13.0,18.0,18.0,3.0,7.0,2.0,1.0,2.0,2.0,0.0,0.0,8.0,9.0
09/28/2019,Aston Villa,Burnley,2,2,17,10,9,15,8,9,21,14,1.08,1.13,1.76,1.32,7,15,1 - 5 v Norwich ( A),3 - 0 v Southampton ( H),1 - 6 v Man City ( H),5 - 0 v Spurs ( A),60.2,39.8,3.0,3.0,16.0,10.0,610.0,438.0,416.0,281.0,14.0,13.0,13.0,16.0,7.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,10.0,16.0
