date,home_team,away_team,home_score,away_score,home_position,away_position,home_won,away_won,home_drawn,away_drawn,home_lost,away_lost,home_avg_goals_scored_per_match,away_avg_goals_scored_per_match,home_avg_goals_conceded_per_match,away_avg_goals_conceded_per_match,home_clean_sheets,away_clean_sheets,home_biggest_win,away_biggest_win,home_worst_defeat,away_worst_defeat,home_possession_%,away_possession_%,home_shots_on_target,away_shots_on_target,home_shots,away_shots,home_touches,away_touches,home_passes,away_passes,home_tackles,away_tackles,home_clearances,away_clearances,home_corners,away_corners,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls_conceded,away_fouls_conceded
09/29/2013,Sunderland,Liverpool,1,3,14,2,10,26,8,6,20,6,1.08,2.66,1.58,1.32,11,10,4 - 0 v Cardiff ( H),0 - 5 v Spurs ( A),5 - 1 v Spurs ( A),3 - 1 v Hull ( A),46.3,53.7,5.0,6.0,23.0,15.0,571.0,664.0,348.0,419.0,23.0,19.0,26.0,54.0,10.0,8.0,4.0,1.0,2.0,1.0,0.0,0.0,9.0,11.0
09/30/2013,Everton,Newcastle United,3,2,5,10,21,15,9,4,8,19,1.61,1.13,1.03,1.55,15,10,4 - 0 v Stoke ( H),5 - 1 v Stoke ( H),4 - 0 v Liverpool ( A),4 - 0 v Man City ( A),49.9,50.1,8.0,6.0,19.0,15.0,718.0,706.0,512.0,508.0,20.0,21.0,25.0,18.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,7.0,16.0
10/05/2013,Cardiff City,Newcastle United,1,2,20,10,7,15,9,4,22,19,0.84,1.13,1.95,1.55,7,10,3 - 1 v Fulham ( H),5 - 1 v Stoke ( H),0 - 4 v Hull ( H),4 - 0 v Man City ( A),57.3,42.7,2.0,10.0,8.0,20.0,707.0,589.0,477.0,360.0,20.0,19.0,22.0,39.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,8.0
10/05/2013,Fulham,Stoke City,1,0,19,9,9,13,5,11,24,14,1.05,1.18,2.24,1.37,5,9,1 - 4 v Crystal Palace ( A),1 - 4 v Aston Villa ( A),6 - 0 v Hull ( A),5 - 1 v Newcastle ( A),44.2,55.8,2.0,3.0,9.0,16.0,624.0,707.0,394.0,500.0,18.0,16.0,35.0,14.0,7.0,5.0,6.0,5.0,3.0,2.0,0.0,0.0,11.0,13.0
10/05/2013,Hull City,Aston Villa,0,0,16,15,10,10,7,8,21,20,1,1.03,1.39,1.61,10,9,6 - 0 v Fulham ( H),4 - 1 v Norwich ( H),4 - 1 v Southampton ( A),4 - 0 v Man City ( A),45.7,54.3,1.0,4.0,6.0,18.0,559.0,677.0,367.0,461.0,14.0,20.0,28.0,48.0,7.0,7.0,1.0,2.0,2.0,1.0,0.0,0.0,7.0,11.0
10/05/2013,Liverpool,Crystal Palace,3,1,2,11,26,13,6,6,6,19,2.66,0.87,1.32,1.26,10,12,0 - 5 v Spurs ( A),0 - 3 v Cardiff ( A),3 - 1 v Hull ( A),1 - 4 v Fulham ( H),61.0,39.0,7.0,2.0,13.0,11.0,847.0,612.0,614.0,394.0,20.0,29.0,33.0,32.0,11.0,3.0,5.0,1.0,2.0,1.0,0.0,0.0,11.0,6.0
10/05/2013,Manchester City,Everton,3,1,1,5,27,21,5,9,6,8,2.68,1.61,0.97,1.03,16,15,7 - 0 v Norwich ( H),4 - 0 v Stoke ( H),3 - 2 v Cardiff ( A),4 - 0 v Liverpool ( A),53.9,46.1,6.0,4.0,12.0,6.0,671.0,630.0,491.0,417.0,20.0,22.0,14.0,31.0,8.0,1.0,3.0,4.0,5.0,4.0,0.0,0.0,15.0,10.0
10/05/2013,Sunderland,Manchester United,1,2,14,7,10,19,8,7,20,12,1.08,1.68,1.58,1.13,11,13,4 - 0 v Cardiff ( H),0 - 4 v Newcastle ( A),5 - 1 v Spurs ( A),4 - 1 v Man City ( A),37.5,62.5,2.0,6.0,6.0,13.0,545.0,831.0,338.0,571.0,22.0,20.0,27.0,52.0,4.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0,15.0,13.0
10/06/2013,Norwich City,Chelsea,1,3,18,3,8,25,9,7,21,6,0.74,1.87,1.63,0.71,12,18,3 - 1 v West Ham ( H),6 - 0 v Arsenal ( H),7 - 0 v Man City ( A),2 - 0 v Newcastle ( A),44.8,55.2,3.0,8.0,14.0,22.0,581.0,691.0,405.0,506.0,14.0,16.0,23.0,22.0,4.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,12.0,9.0
10/06/2013,Southampton,Swansea City,2,0,8,12,15,11,11,9,12,18,1.42,1.42,1.21,1.42,15,8,4 - 0 v Newcastle ( H),4 - 0 v Sunderland ( H),4 - 1 v Man City ( A),1 - 4 v Man Utd ( H),42.6,57.4,4.0,7.0,12.0,17.0,572.0,713.0,367.0,497.0,23.0,14.0,23.0,18.0,7.0,4.0,5.0,1.0,3.0,1.0,0.0,0.0,13.0,8.0
10/06/2013,Tottenham Hotspur,West Ham United,0,3,6,13,21,11,6,7,11,20,1.45,1.05,1.34,1.34,14,14,5 - 1 v Sunderland ( H),0 - 3 v Spurs ( A),6 - 0 v Man City ( A),4 - 1 v Liverpool ( A),60.8,39.2,4.0,5.0,14.0,16.0,709.0,530.0,502.0,321.0,19.0,27.0,16.0,25.0,6.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,9.0
10/06/2013,West Bromwich Albion,Arsenal,1,1,17,4,7,24,15,7,16,7,1.13,1.79,1.55,1.08,7,17,3 - 0 v Sunderland ( H),4 - 1 v Norwich ( H),4 - 1 v Liverpool ( A),6 - 0 v Chelsea ( A),44.1,55.9,4.0,5.0,12.0,14.0,622.0,728.0,410.0,539.0,15.0,22.0,23.0,29.0,6.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,6.0,11.0
10/19/2013,Arsenal,Norwich City,4,1,4,18,24,8,7,9,7,21,1.79,0.74,1.08,1.63,17,12,4 - 1 v Norwich ( H),3 - 1 v West Ham ( H),6 - 0 v Chelsea ( A),7 - 0 v Man City ( A),56.3,43.7,11.0,6.0,20.0,12.0,828.0,695.0,637.0,503.0,21.0,13.0,12.0,28.0,10.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,7.0
10/19/2013,Chelsea,Cardiff City,4,1,3,20,25,7,7,9,6,22,1.87,0.84,0.71,1.95,18,7,6 - 0 v Arsenal ( H),3 - 1 v Fulham ( H),2 - 0 v Newcastle ( A),0 - 4 v Hull ( H),64.9,35.1,7.0,3.0,20.0,13.0,753.0,476.0,554.0,280.0,15.0,14.0,33.0,31.0,6.0,9.0,3.0,1.0,1.0,2.0,0.0,0.0,12.0,5.0
10/19/2013,Everton,Hull City,2,1,5,16,21,10,9,7,8,21,1.61,1,1.03,1.39,15,10,4 - 0 v Stoke ( H),6 - 0 v Fulham ( H),4 - 0 v Liverpool ( A),4 - 1 v Southampton ( A),66.9,33.1,6.0,1.0,14.0,9.0,848.0,496.0,633.0,304.0,19.0,24.0,28.0,25.0,5.0,7.0,1.0,1.0,3.0,1.0,0.0,0.0,7.0,17.0
10/19/2013,Manchester United,Southampton,1,1,7,8,19,15,7,11,12,12,1.68,1.42,1.13,1.21,13,15,0 - 4 v Newcastle ( A),4 - 0 v Newcastle ( H),4 - 1 v Man City ( A),4 - 1 v Man City ( A),46.4,53.6,5.0,7.0,12.0,18.0,656.0,664.0,393.0,454.0,18.0,27.0,48.0,23.0,4.0,4.0,8.0,2.0,2.0,3.0,0.0,0.0,10.0,19.0
10/19/2013,Newcastle United,Liverpool,2,2,10,2,15,26,4,6,19,6,1.13,2.66,1.55,1.32,10,10,5 - 1 v Stoke ( H),0 - 5 v Spurs ( A),4 - 0 v Man City ( A),3 - 1 v Hull ( A),37.7,62.3,4.0,7.0,14.0,23.0,536.0,777.0,327.0,555.0,21.0,17.0,38.0,31.0,3.0,13.0,0.0,2.0,2.0,3.0,1.0,0.0,8.0,10.0
10/19/2013,Stoke City,West Bromwich Albion,0,0,9,17,13,7,11,15,14,16,1.18,1.13,1.37,1.55,9,7,1 - 4 v Aston Villa ( A),3 - 0 v Sunderland ( H),5 - 1 v Newcastle ( A),4 - 1 v Liverpool ( A),49.7,50.3,3.0,5.0,9.0,12.0,607.0,639.0,401.0,399.0,20.0,14.0,25.0,30.0,6.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,12.0,10.0
10/19/2013,Swansea City,Sunderland,4,0,12,14,11,10,9,8,18,20,1.42,1.08,1.42,1.58,8,11,4 - 0 v Sunderland ( H),4 - 0 v Cardiff ( H),1 - 4 v Man Utd ( H),5 - 1 v Spurs ( A),63.9,36.1,6.0,1.0,14.0,6.0,792.0,511.0,628.0,347.0,10.0,20.0,12.0,16.0,7.0,2.0,2.0,5.0,1.0,2.0,0.0,0.0,12.0,13.0
10/19/2013,West Ham United,Manchester City,1,3,13,1,11,27,7,5,20,6,1.05,2.68,1.34,0.97,14,16,0 - 3 v Spurs ( A),7 - 0 v Norwich ( H),4 - 1 v Liverpool ( A),3 - 2 v Cardiff ( A),37.9,62.1,2.0,9.0,11.0,16.0,544.0,804.0,344.0,604.0,18.0,22.0,19.0,37.0,5.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,7.0,12.0
10/20/2013,Aston Villa,Tottenham Hotspur,0,2,15,6,10,21,8,6,20,11,1.03,1.45,1.61,1.34,9,14,4 - 1 v Norwich ( H),5 - 1 v Sunderland ( H),4 - 0 v Man City ( A),6 - 0 v Man City ( A),37.1,62.9,2.0,6.0,15.0,13.0,537.0,746.0,310.0,531.0,17.0,18.0,29.0,22.0,4.0,7.0,2.0,1.0,3.0,4.0,0.0,0.0,13.0,12.0
10/21/2013,Crystal Palace,Fulham,1,4,11,19,13,9,6,5,19,24,0.87,1.05,1.26,2.24,12,5,0 - 3 v Cardiff ( A),1 - 4 v Crystal Palace ( A),1 - 4 v Fulham ( H),6 - 0 v Hull ( A),45.9,54.1,4.0,6.0,14.0,9.0,581.0,664.0,374.0,453.0,22.0,27.0,11.0,31.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,10.0,13.0
10/26/2013,Aston Villa,Everton,0,2,15,5,10,21,8,9,20,8,1.03,1.61,1.61,1.03,9,15,4 - 1 v Norwich ( H),4 - 0 v Stoke ( H),4 - 0 v Man City ( A),4 - 0 v Liverpool ( A),46.9,53.1,3.0,4.0,14.0,15.0,596.0,675.0,383.0,447.0,15.0,26.0,17.0,39.0,8.0,6.0,2.0,3.0,0.0,2.0,0.0,0.0,14.0,8.0
10/26/2013,Crystal Palace,Arsenal,0,2,11,4,13,24,6,7,19,7,0.87,1.79,1.26,1.08,12,17,0 - 3 v Cardiff ( A),4 - 1 v Norwich ( H),1 - 4 v Fulham ( H),6 - 0 v Chelsea ( A),37.5,62.5,4.0,4.0,13.0,10.0,601.0,880.0,386.0,665.0,25.0,26.0,24.0,21.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,12.0,8.0
10/26/2013,Liverpool,West Bromwich Albion,4,1,2,17,26,7,6,15,6,16,2.66,1.13,1.32,1.55,10,7,0 - 5 v Spurs ( A),3 - 0 v Sunderland ( H),3 - 1 v Hull ( A),4 - 1 v Liverpool ( A),54.8,45.2,7.0,3.0,18.0,15.0,737.0,608.0,514.0,416.0,21.0,18.0,26.0,18.0,3.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,14.0,11.0
10/26/2013,Manchester United,Stoke City,3,2,7,9,19,13,7,11,12,14,1.68,1.18,1.13,1.37,13,9,0 - 4 v Newcastle ( A),1 - 4 v Aston Villa ( A),4 - 1 v Man City ( A),5 - 1 v Newcastle ( A),66.7,33.3,5.0,5.0,19.0,10.0,800.0,475.0,565.0,282.0,11.0,18.0,22.0,39.0,12.0,2.0,2.0,0.0,2.0,6.0,0.0,0.0,8.0,18.0
10/26/2013,Norwich City,Cardiff City,0,0,18,20,8,7,9,9,21,22,0.74,0.84,1.63,1.95,12,7,3 - 1 v West Ham ( H),3 - 1 v Fulham ( H),7 - 0 v Man City ( A),0 - 4 v Hull ( H),60.5,39.5,10.0,4.0,31.0,6.0,746.0,565.0,518.0,338.0,9.0,17.0,16.0,56.0,13.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,8.0,10.0
10/26/2013,Southampton,Fulham,2,0,8,19,15,9,11,5,12,24,1.42,1.05,1.21,2.24,15,5,4 - 0 v Newcastle ( H),1 - 4 v Crystal Palace ( A),4 - 1 v Man City ( A),6 - 0 v Hull ( A),66.2,33.8,6.0,0.0,20.0,1.0,840.0,532.0,634.0,312.0,28.0,16.0,21.0,30.0,10.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,12.0,8.0
10/27/2013,Chelsea,Manchester City,2,1,3,1,25,27,7,5,6,6,1.87,2.68,0.71,0.97,18,16,6 - 0 v Arsenal ( H),7 - 0 v Norwich ( H),2 - 0 v Newcastle ( A),3 - 2 v Cardiff ( A),45.5,54.5,4.0,6.0,12.0,15.0,623.0,670.0,396.0,480.0,26.0,22.0,31.0,20.0,3.0,6.0,4.0,2.0,2.0,3.0,0.0,0.0,11.0,15.0
10/27/2013,Sunderland,Newcastle United,2,1,14,10,10,15,8,4,20,19,1.08,1.13,1.58,1.55,11,10,4 - 0 v Cardiff ( H),5 - 1 v Stoke ( H),5 - 1 v Spurs ( A),4 - 0 v Man City ( A),48.3,51.7,4.0,4.0,8.0,16.0,542.0,591.0,341.0,375.0,16.0,8.0,42.0,34.0,5.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,13.0,14.0
10/27/2013,Swansea City,West Ham United,0,0,12,13,11,11,9,7,18,20,1.42,1.05,1.42,1.34,8,14,4 - 0 v Sunderland ( H),0 - 3 v Spurs ( A),1 - 4 v Man Utd ( H),4 - 1 v Liverpool ( A),67.0,33.0,5.0,4.0,10.0,15.0,797.0,481.0,578.0,275.0,17.0,12.0,32.0,33.0,9.0,6.0,2.0,2.0,1.0,3.0,0.0,0.0,12.0,14.0
10/27/2013,Tottenham Hotspur,Hull City,1,0,6,16,21,10,6,7,11,21,1.45,1,1.34,1.39,14,10,5 - 1 v Sunderland ( H),6 - 0 v Fulham ( H),6 - 0 v Man City ( A),4 - 1 v Southampton ( A),66.2,33.8,6.0,4.0,15.0,10.0,768.0,462.0,542.0,268.0,19.0,27.0,28.0,23.0,6.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,13.0,10.0
11/02/2013,Arsenal,Liverpool,2,0,4,2,24,26,7,6,7,6,1.79,2.66,1.08,1.32,17,10,4 - 1 v Norwich ( H),0 - 5 v Spurs ( A),6 - 0 v Chelsea ( A),3 - 1 v Hull ( A),54.4,45.6,7.0,4.0,12.0,12.0,837.0,746.0,614.0,510.0,34.0,27.0,17.0,28.0,3.0,5.0,1.0,4.0,2.0,1.0,0.0,0.0,11.0,7.0
11/02/2013,Fulham,Manchester United,1,3,19,7,9,19,5,7,24,12,1.05,1.68,2.24,1.13,5,13,1 - 4 v Crystal Palace ( A),0 - 4 v Newcastle ( A),6 - 0 v Hull ( A),4 - 1 v Man City ( A),47.0,53.0,6.0,4.0,15.0,10.0,675.0,743.0,451.0,517.0,25.0,25.0,24.0,40.0,4.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,12.0
11/02/2013,Hull City,Sunderland,1,0,16,14,10,10,7,8,21,20,1,1.08,1.39,1.58,10,11,6 - 0 v Fulham ( H),4 - 0 v Cardiff ( H),4 - 1 v Southampton ( A),5 - 1 v Spurs ( A),70.0,30.0,2.0,1.0,25.0,9.0,770.0,435.0,574.0,245.0,11.0,18.0,9.0,42.0,4.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,17.0,11.0
11/02/2013,Manchester City,Norwich City,7,0,1,18,27,8,5,9,6,21,2.68,0.74,0.97,1.63,16,12,7 - 0 v Norwich ( H),3 - 1 v West Ham ( H),3 - 2 v Cardiff ( A),7 - 0 v Man City ( A),68.3,31.7,9.0,1.0,27.0,7.0,953.0,522.0,769.0,352.0,12.0,14.0,16.0,17.0,10.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,9.0
11/02/2013,Newcastle United,Chelsea,2,0,10,3,15,25,4,7,19,6,1.13,1.87,1.55,0.71,10,18,5 - 1 v Stoke ( H),6 - 0 v Arsenal ( H),4 - 0 v Man City ( A),2 - 0 v Newcastle ( A),39.1,60.9,8.0,2.0,15.0,13.0,563.0,741.0,344.0,535.0,10.0,18.0,48.0,32.0,3.0,8.0,3.0,4.0,2.0,2.0,0.0,0.0,13.0,11.0
11/02/2013,Stoke City,Southampton,1,1,9,8,13,15,11,11,14,12,1.18,1.42,1.37,1.21,9,15,1 - 4 v Aston Villa ( A),4 - 0 v Newcastle ( H),5 - 1 v Newcastle ( A),4 - 1 v Man City ( A),39.2,60.8,3.0,2.0,9.0,10.0,548.0,747.0,325.0,508.0,23.0,14.0,23.0,28.0,5.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,13.0,13.0
11/02/2013,West Bromwich Albion,Crystal Palace,2,0,17,11,7,13,15,6,16,19,1.13,0.87,1.55,1.26,7,12,3 - 0 v Sunderland ( H),0 - 3 v Cardiff ( A),4 - 1 v Liverpool ( A),1 - 4 v Fulham ( H),49.8,50.2,4.0,4.0,9.0,12.0,628.0,660.0,415.0,437.0,17.0,23.0,24.0,37.0,10.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,9.0
11/02/2013,West Ham United,Aston Villa,0,0,13,15,11,10,7,8,20,20,1.05,1.03,1.34,1.61,14,9,0 - 3 v Spurs ( A),4 - 1 v Norwich ( H),4 - 1 v Liverpool ( A),4 - 0 v Man City ( A),59.4,40.6,4.0,2.0,17.0,8.0,761.0,561.0,536.0,375.0,6.0,24.0,30.0,45.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,15.0
11/03/2013,Cardiff City,Swansea City,1,0,20,12,7,11,9,9,22,18,0.84,1.42,1.95,1.42,7,8,3 - 1 v Fulham ( H),4 - 0 v Sunderland ( H),0 - 4 v Hull ( H),1 - 4 v Man Utd ( H),45.3,54.7,3.0,3.0,9.0,10.0,615.0,706.0,429.0,520.0,18.0,15.0,26.0,19.0,6.0,3.0,3.0,5.0,1.0,1.0,0.0,1.0,11.0,7.0
11/03/2013,Everton,Tottenham Hotspur,0,0,5,6,21,21,9,6,8,11,1.61,1.45,1.03,1.34,15,14,4 - 0 v Stoke ( H),5 - 1 v Sunderland ( H),4 - 0 v Liverpool ( A),6 - 0 v Man City ( A),52.2,47.8,1.0,6.0,8.0,16.0,634.0,597.0,408.0,374.0,18.0,17.0,27.0,30.0,7.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0,11.0,9.0
11/09/2013,Aston Villa,Cardiff City,2,0,15,20,10,7,8,9,20,22,1.03,0.84,1.61,1.95,9,7,4 - 1 v Norwich ( H),3 - 1 v Fulham ( H),4 - 0 v Man City ( A),0 - 4 v Hull ( H),43.1,56.9,6.0,2.0,17.0,8.0,543.0,695.0,341.0,461.0,22.0,15.0,24.0,37.0,5.0,3.0,5.0,7.0,1.0,1.0,0.0,0.0,10.0,3.0
11/09/2013,Chelsea,West Bromwich Albion,2,2,3,17,25,7,7,15,6,16,1.87,1.13,0.71,1.55,18,7,6 - 0 v Arsenal ( H),3 - 0 v Sunderland ( H),2 - 0 v Newcastle ( A),4 - 1 v Liverpool ( A),67.8,32.2,7.0,3.0,17.0,11.0,844.0,518.0,630.0,294.0,22.0,22.0,18.0,48.0,9.0,4.0,3.0,0.0,3.0,7.0,0.0,0.0,11.0,15.0
11/09/2013,Crystal Palace,Everton,0,0,11,5,13,21,6,9,19,8,0.87,1.61,1.26,1.03,12,15,0 - 3 v Cardiff ( A),4 - 0 v Stoke ( H),1 - 4 v Fulham ( H),4 - 0 v Liverpool ( A),27.2,72.8,2.0,2.0,9.0,15.0,423.0,837.0,222.0,622.0,21.0,15.0,29.0,24.0,4.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,16.0,8.0
11/09/2013,Liverpool,Fulham,4,0,2,19,26,9,6,5,6,24,2.66,1.05,1.32,2.24,10,5,0 - 5 v Spurs ( A),1 - 4 v Crystal Palace ( A),3 - 1 v Hull ( A),6 - 0 v Hull ( A),67.3,32.7,10.0,1.0,32.0,4.0,934.0,567.0,722.0,334.0,25.0,20.0,18.0,27.0,9.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,13.0,9.0
11/09/2013,Norwich City,West Ham United,3,1,18,13,8,11,9,7,21,20,0.74,1.05,1.63,1.34,12,14,3 - 1 v West Ham ( H),0 - 3 v Spurs ( A),7 - 0 v Man City ( A),4 - 1 v Liverpool ( A),46.9,53.1,6.0,4.0,15.0,12.0,594.0,654.0,405.0,457.0,20.0,16.0,34.0,33.0,4.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,12.0,11.0
11/09/2013,Southampton,Hull City,4,1,8,16,15,10,11,7,12,21,1.42,1,1.21,1.39,15,10,4 - 0 v Newcastle ( H),6 - 0 v Fulham ( H),4 - 1 v Man City ( A),4 - 1 v Southampton ( A),60.5,39.5,7.0,2.0,15.0,10.0,770.0,539.0,561.0,356.0,12.0,22.0,38.0,15.0,6.0,5.0,3.0,6.0,1.0,2.0,0.0,0.0,10.0,15.0
11/10/2013,Manchester United,Arsenal,1,0,7,4,19,24,7,7,12,7,1.68,1.79,1.13,1.08,13,17,0 - 4 v Newcastle ( A),4 - 1 v Norwich ( H),4 - 1 v Man City ( A),6 - 0 v Chelsea ( A),40.5,59.5,2.0,2.0,5.0,10.0,606.0,783.0,354.0,539.0,29.0,29.0,49.0,37.0,5.0,6.0,2.0,2.0,2.0,3.0,0.0,0.0,12.0,11.0
11/10/2013,Sunderland,Manchester City,1,0,14,1,10,27,8,5,20,6,1.08,2.68,1.58,0.97,11,16,4 - 0 v Cardiff ( H),7 - 0 v Norwich ( H),5 - 1 v Spurs ( A),3 - 2 v Cardiff ( A),36.9,63.1,2.0,4.0,5.0,24.0,567.0,836.0,378.0,635.0,18.0,11.0,37.0,11.0,0.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,13.0
11/10/2013,Swansea City,Stoke City,3,3,12,9,11,13,9,11,18,14,1.42,1.18,1.42,1.37,8,9,4 - 0 v Sunderland ( H),1 - 4 v Aston Villa ( A),1 - 4 v Man Utd ( H),5 - 1 v Newcastle ( A),65.1,34.9,6.0,3.0,17.0,6.0,767.0,493.0,538.0,292.0,18.0,28.0,8.0,35.0,14.0,3.0,3.0,0.0,5.0,3.0,0.0,0.0,12.0,15.0
11/10/2013,Tottenham Hotspur,Newcastle United,0,1,6,10,21,15,6,4,11,19,1.45,1.13,1.34,1.55,14,10,5 - 1 v Sunderland ( H),5 - 1 v Stoke ( H),6 - 0 v Man City ( A),4 - 0 v Man City ( A),65.3,34.7,14.0,4.0,31.0,8.0,733.0,509.0,472.0,256.0,20.0,29.0,31.0,47.0,11.0,4.0,2.0,8.0,1.0,2.0,0.0,0.0,5.0,15.0
11/23/2013,Arsenal,Southampton,2,0,4,8,24,15,7,11,7,12,1.79,1.42,1.08,1.21,17,15,4 - 1 v Norwich ( H),4 - 0 v Newcastle ( H),6 - 0 v Chelsea ( A),4 - 1 v Man City ( A),49.3,50.7,4.0,4.0,9.0,10.0,724.0,699.0,478.0,492.0,21.0,34.0,35.0,26.0,5.0,6.0,11.0,7.0,0.0,3.0,0.0,0.0,10.0,14.0
11/23/2013,Everton,Liverpool,3,3,5,2,21,26,9,6,8,6,1.61,2.66,1.03,1.32,15,10,4 - 0 v Stoke ( H),0 - 5 v Spurs ( A),4 - 0 v Liverpool ( A),3 - 1 v Hull ( A),50.7,49.3,12.0,5.0,18.0,11.0,639.0,613.0,384.0,378.0,24.0,29.0,31.0,39.0,6.0,7.0,1.0,4.0,4.0,3.0,0.0,0.0,16.0,15.0
11/23/2013,Fulham,Swansea City,1,2,19,12,9,11,5,9,24,18,1.05,1.42,2.24,1.42,5,8,1 - 4 v Crystal Palace ( A),4 - 0 v Sunderland ( H),6 - 0 v Hull ( A),1 - 4 v Man Utd ( H),36.7,63.3,3.0,5.0,9.0,21.0,575.0,853.0,365.0,643.0,15.0,19.0,39.0,21.0,8.0,8.0,2.0,0.0,3.0,1.0,0.0,0.0,11.0,9.0
11/23/2013,Hull City,Crystal Palace,0,1,16,11,10,13,7,6,21,19,1,0.87,1.39,1.26,10,12,6 - 0 v Fulham ( H),0 - 3 v Cardiff ( A),4 - 1 v Southampton ( A),1 - 4 v Fulham ( H),62.3,37.7,2.0,2.0,15.0,9.0,717.0,566.0,506.0,315.0,18.0,13.0,17.0,69.0,11.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,8.0,11.0
11/23/2013,Newcastle United,Norwich City,2,1,10,18,15,8,4,9,19,21,1.13,0.74,1.55,1.63,10,12,5 - 1 v Stoke ( H),3 - 1 v West Ham ( H),4 - 0 v Man City ( A),7 - 0 v Man City ( A),48.8,51.2,5.0,2.0,21.0,10.0,677.0,657.0,457.0,476.0,18.0,19.0,38.0,25.0,6.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,7.0
11/23/2013,Stoke City,Sunderland,2,0,9,14,13,10,11,8,14,20,1.18,1.08,1.37,1.58,9,11,1 - 4 v Aston Villa ( A),4 - 0 v Cardiff ( H),5 - 1 v Newcastle ( A),5 - 1 v Spurs ( A),49.9,50.1,5.0,3.0,17.0,11.0,626.0,644.0,455.0,459.0,15.0,6.0,19.0,24.0,3.0,7.0,2.0,2.0,2.0,1.0,0.0,1.0,11.0,5.0
11/23/2013,West Ham United,Chelsea,0,3,13,3,11,25,7,7,20,6,1.05,1.87,1.34,0.71,14,18,0 - 3 v Spurs ( A),6 - 0 v Arsenal ( H),4 - 1 v Liverpool ( A),2 - 0 v Newcastle ( A),44.9,55.1,1.0,8.0,8.0,20.0,617.0,695.0,388.0,490.0,18.0,21.0,41.0,39.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,12.0,10.0
11/24/2013,Cardiff City,Manchester United,2,2,20,7,7,19,9,7,22,12,0.84,1.68,1.95,1.13,7,13,3 - 1 v Fulham ( H),0 - 4 v Newcastle ( A),0 - 4 v Hull ( H),4 - 1 v Man City ( A),49.9,50.1,4.0,5.0,14.0,16.0,598.0,619.0,383.0,391.0,20.0,22.0,25.0,46.0,2.0,8.0,0.0,3.0,4.0,2.0,0.0,0.0,15.0,14.0
11/24/2013,Manchester City,Tottenham Hotspur,6,0,1,6,27,21,5,6,6,11,2.68,1.45,0.97,1.34,16,14,7 - 0 v Norwich ( H),5 - 1 v Sunderland ( H),3 - 2 v Cardiff ( A),6 - 0 v Man City ( A),46.9,53.1,10.0,5.0,15.0,13.0,661.0,685.0,457.0,510.0,26.0,23.0,32.0,12.0,4.0,7.0,1.0,5.0,1.0,3.0,0.0,0.0,7.0,11.0
11/25/2013,West Bromwich Albion,Aston Villa,2,2,17,15,7,10,15,8,16,20,1.13,1.03,1.55,1.61,7,9,3 - 0 v Sunderland ( H),4 - 1 v Norwich ( H),4 - 1 v Liverpool ( A),4 - 0 v Man City ( A),51.4,48.6,4.0,7.0,11.0,15.0,675.0,609.0,439.0,420.0,10.0,20.0,56.0,33.0,4.0,2.0,6.0,5.0,1.0,2.0,0.0,0.0,9.0,14.0
11/30/2013,Aston Villa,Sunderland,0,0,15,14,10,10,8,8,20,20,1.03,1.08,1.61,1.58,9,11,4 - 1 v Norwich ( H),4 - 0 v Cardiff ( H),4 - 0 v Man City ( A),5 - 1 v Spurs ( A),50.9,49.1,4.0,1.0,13.0,7.0,627.0,601.0,432.0,419.0,10.0,15.0,16.0,23.0,7.0,6.0,2.0,5.0,2.0,1.0,0.0,0.0,14.0,12.0
