date,home_team,away_team,home_score,away_score,home_position,away_position,home_won,away_won,home_drawn,away_drawn,home_lost,away_lost,home_avg_goals_scored_per_match,away_avg_goals_scored_per_match,home_avg_goals_conceded_per_match,away_avg_goals_conceded_per_match,home_clean_sheets,away_clean_sheets,home_biggest_win,away_biggest_win,home_worst_defeat,away_worst_defeat,home_possession_%,away_possession_%,home_shots_on_target,away_shots_on_target,home_shots,away_shots,home_touches,away_touches,home_passes,away_passes,home_tackles,away_tackles,home_clearances,away_clearances,home_corners,away_corners,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls_conceded,away_fouls_conceded
08/23/2014,Aston Villa,Newcastle United,0,0,17,15,10,10,8,9,20,19,0.82,1.05,1.5,1.66,10,8,0 - 4 v Sunderland ( A),0 - 3 v Hull ( A),6 - 1 v Southampton ( A),5 - 0 v Man City ( A),40.4,59.6,0.0,4.0,10.0,11.0,524.0,708.0,348.0,535.0,17.0,12.0,29.0,23.0,7.0,7.0,4.0,0.0,4.0,0.0,0.0,1.0,11.0,8.0
08/23/2014,Chelsea,Leicester City,2,0,1,14,26,11,9,8,3,19,1.92,1.21,0.84,1.45,17,10,0 - 5 v Swansea ( A),5 - 1 v QPR ( H),3 - 0 v West Brom ( A),1 - 3 v Liverpool ( H),63.3,36.7,10.0,4.0,27.0,6.0,777.0,498.0,530.0,295.0,23.0,28.0,42.0,26.0,8.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,11.0,11.0
08/23/2014,Crystal Palace,West Ham United,1,3,10,12,13,12,9,11,16,15,1.24,1.16,1.34,1.24,7,9,1 - 4 v Sunderland ( A),3 - 0 v Hull ( H),3 - 0 v Man City ( A),3 - 0 v Arsenal ( A),45.9,54.1,4.0,8.0,9.0,17.0,596.0,676.0,378.0,454.0,29.0,23.0,23.0,36.0,6.0,9.0,1.0,3.0,1.0,3.0,0.0,0.0,14.0,11.0
08/23/2014,Everton,Arsenal,2,2,11,3,12,22,11,9,15,7,1.26,1.87,1.32,0.95,10,13,3 - 0 v Aston Villa ( H),5 - 0 v Aston Villa ( H),3 - 6 v Chelsea ( H),2 - 0 v Chelsea ( A),45.8,54.2,2.0,3.0,8.0,13.0,627.0,725.0,445.0,527.0,19.0,15.0,33.0,28.0,3.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,10.0,18.0
08/23/2014,Southampton,West Bromwich Albion,0,0,7,13,18,11,6,11,14,16,1.42,1,0.87,1.34,15,16,8 - 0 v Sunderland ( H),4 - 0 v Burnley ( H),0 - 3 v Man City ( H),1 - 4 v QPR ( H),57.6,42.4,2.0,2.0,9.0,8.0,694.0,557.0,507.0,368.0,22.0,19.0,13.0,17.0,1.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,14.0,15.0
08/23/2014,Swansea City,Burnley,1,0,8,19,16,7,8,12,14,19,1.21,0.74,1.29,1.39,13,10,3 - 0 v West Brom ( H),1 - 2 v Stoke ( A),0 - 5 v Chelsea ( H),4 - 0 v West Brom ( A),55.4,44.6,5.0,1.0,10.0,12.0,757.0,637.0,558.0,445.0,16.0,19.0,39.0,23.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,14.0,13.0
08/24/2014,Hull City,Stoke City,1,1,18,9,8,15,11,9,19,14,0.87,1.26,1.34,1.18,10,9,1 - 3 v Sunderland ( A),6 - 1 v Liverpool ( H),3 - 0 v Man Utd ( A),1 - 4 v Man City ( H),42.7,57.3,2.0,3.0,9.0,19.0,576.0,722.0,378.0,501.0,19.0,16.0,39.0,47.0,4.0,5.0,0.0,2.0,1.0,3.0,1.0,0.0,10.0,10.0
08/24/2014,Sunderland,Manchester United,1,1,16,4,7,20,17,10,14,8,0.82,1.63,1.39,0.97,13,11,3 - 1 v Stoke ( H),4 - 0 v QPR ( H),8 - 0 v Southampton ( A),3 - 0 v Everton ( A),44.7,55.3,3.0,3.0,11.0,10.0,618.0,719.0,431.0,544.0,17.0,23.0,22.0,24.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,10.0,15.0
08/24/2014,Tottenham Hotspur,Queens Park Rangers,4,0,5,20,19,8,7,6,12,24,1.53,1.11,1.39,1.92,9,6,4 - 0 v QPR ( H),1 - 4 v West Brom ( A),4 - 1 v Man City ( A),6 - 0 v Man City ( A),65.5,34.5,5.0,1.0,18.0,9.0,879.0,549.0,686.0,347.0,24.0,24.0,15.0,22.0,7.0,6.0,1.0,4.0,0.0,1.0,0.0,0.0,12.0,6.0
08/25/2014,Manchester City,Liverpool,3,1,2,6,24,18,7,8,7,12,2.18,1.37,1,1.26,14,14,6 - 0 v QPR ( H),4 - 1 v Swansea ( H),4 - 2 v Man Utd ( A),6 - 1 v Stoke ( A),52.9,47.1,4.0,3.0,9.0,11.0,746.0,686.0,586.0,508.0,16.0,17.0,25.0,20.0,6.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,7.0
08/30/2014,Burnley,Manchester United,0,0,19,4,7,20,12,10,19,8,0.74,1.63,1.39,0.97,10,11,1 - 2 v Stoke ( A),4 - 0 v QPR ( H),4 - 0 v West Brom ( A),3 - 0 v Everton ( A),36.0,64.0,3.0,2.0,9.0,7.0,519.0,761.0,313.0,553.0,19.0,21.0,35.0,30.0,3.0,6.0,2.0,1.0,2.0,2.0,0.0,0.0,10.0,14.0
08/30/2014,Everton,Chelsea,3,6,11,1,12,26,11,9,15,3,1.26,1.92,1.32,0.84,10,17,3 - 0 v Aston Villa ( H),0 - 5 v Swansea ( A),3 - 6 v Chelsea ( H),3 - 0 v West Brom ( A),61.5,38.5,6.0,8.0,16.0,12.0,793.0,542.0,551.0,355.0,16.0,30.0,22.0,31.0,8.0,2.0,8.0,1.0,1.0,3.0,0.0,0.0,7.0,16.0
08/30/2014,Manchester City,Stoke City,0,1,2,9,24,15,7,9,7,14,2.18,1.26,1,1.18,14,9,6 - 0 v QPR ( H),6 - 1 v Liverpool ( H),4 - 2 v Man Utd ( A),1 - 4 v Man City ( H),72.2,27.8,2.0,2.0,16.0,7.0,850.0,458.0,668.0,240.0,14.0,24.0,14.0,36.0,11.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,14.0,5.0
08/30/2014,Newcastle United,Crystal Palace,3,3,15,10,10,13,9,9,19,16,1.05,1.24,1.66,1.34,8,7,0 - 3 v Hull ( A),1 - 4 v Sunderland ( A),5 - 0 v Man City ( A),3 - 0 v Man City ( A),64.3,35.7,4.0,7.0,18.0,12.0,693.0,477.0,477.0,268.0,18.0,20.0,15.0,48.0,11.0,4.0,0.0,2.0,1.0,3.0,0.0,0.0,12.0,19.0
08/30/2014,Queens Park Rangers,Sunderland,1,0,20,16,8,7,6,17,24,14,1.11,0.82,1.92,1.39,6,13,1 - 4 v West Brom ( A),3 - 1 v Stoke ( H),6 - 0 v Man City ( A),8 - 0 v Southampton ( A),39.7,60.3,5.0,6.0,18.0,16.0,530.0,720.0,328.0,510.0,23.0,21.0,32.0,25.0,4.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,9.0
08/30/2014,Swansea City,West Bromwich Albion,3,0,8,13,16,11,8,11,14,16,1.21,1,1.29,1.34,13,16,3 - 0 v West Brom ( H),4 - 0 v Burnley ( H),0 - 5 v Chelsea ( H),1 - 4 v QPR ( H),55.9,44.1,8.0,2.0,15.0,16.0,770.0,610.0,573.0,441.0,16.0,21.0,29.0,8.0,0.0,7.0,2.0,1.0,1.0,2.0,0.0,0.0,10.0,8.0
08/30/2014,West Ham United,Southampton,1,3,12,7,12,18,11,6,15,14,1.16,1.42,1.24,0.87,9,15,3 - 0 v Hull ( H),8 - 0 v Sunderland ( H),3 - 0 v Arsenal ( A),0 - 3 v Man City ( H),36.4,63.6,2.0,8.0,4.0,18.0,533.0,776.0,337.0,576.0,24.0,24.0,37.0,25.0,2.0,9.0,2.0,2.0,2.0,1.0,0.0,0.0,11.0,13.0
08/31/2014,Aston Villa,Hull City,2,1,17,18,10,8,8,11,20,19,0.82,0.87,1.5,1.34,10,10,0 - 4 v Sunderland ( A),1 - 3 v Sunderland ( A),6 - 1 v Southampton ( A),3 - 0 v Man Utd ( A),44.8,55.2,4.0,3.0,11.0,9.0,604.0,737.0,449.0,543.0,12.0,13.0,25.0,37.0,3.0,7.0,1.0,2.0,1.0,4.0,0.0,0.0,9.0,10.0
08/31/2014,Leicester City,Arsenal,1,1,14,3,11,22,8,9,19,7,1.21,1.87,1.45,0.95,10,13,5 - 1 v QPR ( H),5 - 0 v Aston Villa ( H),1 - 3 v Liverpool ( H),2 - 0 v Chelsea ( A),31.7,68.3,3.0,6.0,9.0,24.0,518.0,911.0,307.0,690.0,27.0,18.0,32.0,31.0,5.0,10.0,3.0,3.0,3.0,1.0,0.0,0.0,14.0,5.0
08/31/2014,Tottenham Hotspur,Liverpool,0,3,5,6,19,18,7,8,12,12,1.53,1.37,1.39,1.26,9,14,4 - 0 v QPR ( H),4 - 1 v Swansea ( H),4 - 1 v Man City ( A),6 - 1 v Stoke ( A),60.4,39.6,1.0,8.0,7.0,17.0,773.0,581.0,559.0,370.0,17.0,28.0,16.0,45.0,7.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,14.0,11.0
09/13/2014,Arsenal,Manchester City,2,2,3,2,22,24,9,7,7,7,1.87,2.18,0.95,1,13,14,5 - 0 v Aston Villa ( H),6 - 0 v QPR ( H),2 - 0 v Chelsea ( A),4 - 2 v Man Utd ( A),45.4,54.6,6.0,8.0,15.0,15.0,727.0,801.0,462.0,560.0,31.0,37.0,26.0,29.0,0.0,3.0,2.0,2.0,3.0,4.0,0.0,0.0,11.0,15.0
09/13/2014,Chelsea,Swansea City,4,2,1,8,26,16,9,8,3,14,1.92,1.21,0.84,1.29,17,13,0 - 5 v Swansea ( A),3 - 0 v West Brom ( H),3 - 0 v West Brom ( A),0 - 5 v Chelsea ( H),55.3,44.7,9.0,2.0,30.0,12.0,768.0,668.0,573.0,455.0,17.0,18.0,11.0,40.0,7.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,11.0
09/13/2014,Crystal Palace,Burnley,0,0,10,19,13,7,9,12,16,19,1.24,0.74,1.34,1.39,7,10,1 - 4 v Sunderland ( A),1 - 2 v Stoke ( A),3 - 0 v Man City ( A),4 - 0 v West Brom ( A),44.8,55.2,3.0,3.0,16.0,11.0,558.0,608.0,327.0,407.0,21.0,12.0,41.0,32.0,5.0,6.0,0.0,1.0,2.0,3.0,0.0,0.0,12.0,11.0
09/13/2014,Liverpool,Aston Villa,0,1,6,17,18,10,8,8,12,20,1.37,0.82,1.26,1.5,14,10,4 - 1 v Swansea ( H),0 - 4 v Sunderland ( A),6 - 1 v Stoke ( A),6 - 1 v Southampton ( A),74.7,25.3,1.0,1.0,18.0,5.0,923.0,424.0,741.0,243.0,12.0,13.0,25.0,45.0,7.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,9.0,10.0
09/13/2014,Southampton,Newcastle United,4,0,7,15,18,10,6,9,14,19,1.42,1.05,0.87,1.66,15,8,8 - 0 v Sunderland ( H),0 - 3 v Hull ( A),0 - 3 v Man City ( H),5 - 0 v Man City ( A),50.3,49.7,7.0,4.0,10.0,9.0,731.0,756.0,552.0,544.0,29.0,14.0,19.0,16.0,5.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,16.0,7.0
09/13/2014,Stoke City,Leicester City,0,1,9,14,15,11,9,8,14,19,1.26,1.21,1.18,1.45,9,10,6 - 1 v Liverpool ( H),5 - 1 v QPR ( H),1 - 4 v Man City ( H),1 - 3 v Liverpool ( H),59.0,41.0,6.0,1.0,27.0,8.0,684.0,551.0,440.0,327.0,14.0,22.0,21.0,47.0,16.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,15.0
09/13/2014,Sunderland,Tottenham Hotspur,2,2,16,5,7,19,17,7,14,12,0.82,1.53,1.39,1.39,13,9,3 - 1 v Stoke ( H),4 - 0 v QPR ( H),8 - 0 v Southampton ( A),4 - 1 v Man City ( A),38.0,62.0,1.0,6.0,7.0,16.0,562.0,807.0,350.0,593.0,29.0,30.0,22.0,18.0,6.0,5.0,1.0,1.0,5.0,1.0,0.0,0.0,16.0,14.0
09/13/2014,West Bromwich Albion,Everton,0,2,13,11,11,12,11,11,16,15,1,1.26,1.34,1.32,16,10,4 - 0 v Burnley ( H),3 - 0 v Aston Villa ( H),1 - 4 v QPR ( H),3 - 6 v Chelsea ( H),45.5,54.5,3.0,5.0,13.0,12.0,623.0,757.0,431.0,550.0,20.0,14.0,10.0,43.0,9.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,12.0,10.0
09/14/2014,Manchester United,Queens Park Rangers,4,0,4,20,20,8,10,6,8,24,1.63,1.11,0.97,1.92,11,6,4 - 0 v QPR ( H),1 - 4 v West Brom ( A),3 - 0 v Everton ( A),6 - 0 v Man City ( A),68.5,31.5,9.0,2.0,18.0,9.0,976.0,515.0,825.0,364.0,18.0,11.0,12.0,21.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,8.0
09/15/2014,Hull City,West Ham United,2,2,18,12,8,12,11,11,19,15,0.87,1.16,1.34,1.24,10,9,1 - 3 v Sunderland ( A),3 - 0 v Hull ( H),3 - 0 v Man Utd ( A),3 - 0 v Arsenal ( A),40.9,59.1,6.0,5.0,11.0,17.0,579.0,703.0,332.0,478.0,34.0,16.0,50.0,25.0,3.0,10.0,1.0,1.0,3.0,1.0,0.0,0.0,12.0,7.0
09/20/2014,Aston Villa,Arsenal,0,3,17,3,10,22,8,9,20,7,0.82,1.87,1.5,0.95,10,13,0 - 4 v Sunderland ( A),5 - 0 v Aston Villa ( H),6 - 1 v Southampton ( A),2 - 0 v Chelsea ( A),29.1,70.9,2.0,3.0,6.0,9.0,476.0,995.0,314.0,815.0,13.0,14.0,16.0,17.0,5.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,11.0,9.0
09/20/2014,Burnley,Sunderland,0,0,19,16,7,7,12,17,19,14,0.74,0.82,1.39,1.39,10,13,1 - 2 v Stoke ( A),3 - 1 v Stoke ( H),4 - 0 v West Brom ( A),8 - 0 v Southampton ( A),44.3,55.7,6.0,6.0,16.0,14.0,557.0,680.0,370.0,482.0,19.0,11.0,20.0,37.0,5.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,14.0,14.0
09/20/2014,Newcastle United,Hull City,2,2,15,18,10,8,9,11,19,19,1.05,0.87,1.66,1.34,8,10,0 - 3 v Hull ( A),1 - 3 v Sunderland ( A),5 - 0 v Man City ( A),3 - 0 v Man Utd ( A),63.0,37.0,7.0,3.0,25.0,10.0,779.0,550.0,577.0,342.0,14.0,16.0,19.0,52.0,4.0,2.0,1.0,5.0,4.0,2.0,0.0,0.0,11.0,11.0
09/20/2014,Queens Park Rangers,Stoke City,2,2,20,9,8,15,6,9,24,14,1.11,1.26,1.92,1.18,6,9,1 - 4 v West Brom ( A),6 - 1 v Liverpool ( H),6 - 0 v Man City ( A),1 - 4 v Man City ( H),52.5,47.5,5.0,4.0,21.0,8.0,628.0,572.0,404.0,375.0,19.0,29.0,33.0,38.0,10.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,6.0,15.0
09/20/2014,Swansea City,Southampton,0,1,8,7,16,18,8,6,14,14,1.21,1.42,1.29,0.87,13,15,3 - 0 v West Brom ( H),8 - 0 v Sunderland ( H),0 - 5 v Chelsea ( H),0 - 3 v Man City ( H),44.0,56.0,2.0,4.0,5.0,11.0,604.0,698.0,418.0,529.0,6.0,16.0,42.0,13.0,2.0,4.0,0.0,2.0,0.0,4.0,1.0,0.0,11.0,15.0
09/20/2014,West Ham United,Liverpool,3,1,12,6,12,18,11,8,15,12,1.16,1.37,1.24,1.26,9,14,3 - 0 v Hull ( H),4 - 1 v Swansea ( H),3 - 0 v Arsenal ( A),6 - 1 v Stoke ( A),37.6,62.4,7.0,5.0,13.0,11.0,480.0,669.0,276.0,469.0,15.0,18.0,34.0,37.0,7.0,5.0,1.0,0.0,4.0,1.0,0.0,0.0,16.0,11.0
09/21/2014,Everton,Crystal Palace,2,3,11,10,12,13,11,9,15,16,1.26,1.24,1.32,1.34,10,7,3 - 0 v Aston Villa ( H),1 - 4 v Sunderland ( A),3 - 6 v Chelsea ( H),3 - 0 v Man City ( A),75.4,24.6,6.0,3.0,17.0,10.0,959.0,435.0,760.0,234.0,18.0,19.0,35.0,37.0,7.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,8.0,13.0
09/21/2014,Leicester City,Manchester United,5,3,14,4,11,20,8,10,19,8,1.21,1.63,1.45,0.97,10,11,5 - 1 v QPR ( H),4 - 0 v QPR ( H),1 - 3 v Liverpool ( H),3 - 0 v Everton ( A),42.6,57.4,5.0,5.0,15.0,16.0,600.0,762.0,389.0,528.0,16.0,18.0,33.0,44.0,2.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,11.0,9.0
09/21/2014,Manchester City,Chelsea,1,1,2,1,24,26,7,9,7,3,2.18,1.92,1,0.84,14,17,6 - 0 v QPR ( H),0 - 5 v Swansea ( A),4 - 2 v Man Utd ( A),3 - 0 v West Brom ( A),58.5,41.5,4.0,2.0,16.0,6.0,761.0,611.0,562.0,409.0,32.0,21.0,15.0,38.0,14.0,2.0,1.0,1.0,3.0,4.0,1.0,0.0,16.0,12.0
09/21/2014,Tottenham Hotspur,West Bromwich Albion,0,1,5,13,19,11,7,11,12,16,1.53,1,1.39,1.34,9,16,4 - 0 v QPR ( H),4 - 0 v Burnley ( H),4 - 1 v Man City ( A),1 - 4 v QPR ( H),61.8,38.2,1.0,4.0,7.0,10.0,722.0,512.0,512.0,320.0,13.0,17.0,26.0,35.0,9.0,7.0,0.0,2.0,2.0,2.0,0.0,0.0,12.0,7.0
09/27/2014,Arsenal,Tottenham Hotspur,1,1,3,5,22,19,9,7,7,12,1.87,1.53,0.95,1.39,13,9,5 - 0 v Aston Villa ( H),4 - 0 v QPR ( H),2 - 0 v Chelsea ( A),4 - 1 v Man City ( A),68.6,31.4,6.0,4.0,16.0,6.0,849.0,490.0,618.0,279.0,17.0,23.0,11.0,44.0,15.0,5.0,3.0,2.0,3.0,6.0,0.0,0.0,7.0,16.0
09/27/2014,Chelsea,Aston Villa,3,0,1,17,26,10,9,8,3,20,1.92,0.82,0.84,1.5,17,10,0 - 5 v Swansea ( A),0 - 4 v Sunderland ( A),3 - 0 v West Brom ( A),6 - 1 v Southampton ( A),62.5,37.5,8.0,1.0,17.0,7.0,857.0,559.0,701.0,416.0,5.0,10.0,23.0,27.0,9.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0,11.0,9.0
09/27/2014,Crystal Palace,Leicester City,2,0,10,14,13,11,9,8,16,19,1.24,1.21,1.34,1.45,7,10,1 - 4 v Sunderland ( A),5 - 1 v QPR ( H),3 - 0 v Man City ( A),1 - 3 v Liverpool ( H),39.6,60.4,6.0,1.0,16.0,7.0,492.0,651.0,290.0,457.0,16.0,20.0,28.0,33.0,6.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,14.0,9.0
09/27/2014,Hull City,Manchester City,2,4,18,2,8,24,11,7,19,7,0.87,2.18,1.34,1,10,14,1 - 3 v Sunderland ( A),6 - 0 v QPR ( H),3 - 0 v Man Utd ( A),4 - 2 v Man Utd ( A),40.3,59.7,5.0,6.0,10.0,20.0,618.0,870.0,434.0,664.0,20.0,11.0,29.0,22.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,6.0
09/27/2014,Liverpool,Everton,1,1,6,11,18,12,8,11,12,15,1.37,1.26,1.26,1.32,14,10,4 - 1 v Swansea ( H),3 - 0 v Aston Villa ( H),6 - 1 v Stoke ( A),3 - 6 v Chelsea ( H),46.4,53.6,8.0,5.0,24.0,11.0,627.0,703.0,418.0,499.0,27.0,20.0,24.0,22.0,8.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,8.0,9.0
09/27/2014,Manchester United,West Ham United,2,1,4,12,20,12,10,11,8,15,1.63,1.16,0.97,1.24,11,9,4 - 0 v QPR ( H),3 - 0 v Hull ( H),3 - 0 v Everton ( A),3 - 0 v Arsenal ( A),57.4,42.6,3.0,4.0,8.0,13.0,709.0,546.0,504.0,351.0,20.0,10.0,51.0,24.0,7.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,10.0,12.0
09/27/2014,Southampton,Queens Park Rangers,2,1,7,20,18,8,6,6,14,24,1.42,1.11,0.87,1.92,15,6,8 - 0 v Sunderland ( H),1 - 4 v West Brom ( A),0 - 3 v Man City ( H),6 - 0 v Man City ( A),55.4,44.6,9.0,2.0,19.0,10.0,675.0,590.0,483.0,401.0,20.0,13.0,16.0,35.0,6.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,12.0,11.0
09/27/2014,Sunderland,Swansea City,0,0,16,8,7,16,17,8,14,14,0.82,1.21,1.39,1.29,13,13,3 - 1 v Stoke ( H),3 - 0 v West Brom ( H),8 - 0 v Southampton ( A),0 - 5 v Chelsea ( H),49.5,50.5,3.0,1.0,15.0,7.0,552.0,585.0,377.0,394.0,16.0,18.0,13.0,33.0,10.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,13.0,15.0
09/28/2014,West Bromwich Albion,Burnley,4,0,13,19,11,7,11,12,16,19,1,0.74,1.34,1.39,16,10,4 - 0 v Burnley ( H),1 - 2 v Stoke ( A),1 - 4 v QPR ( H),4 - 0 v West Brom ( A),62.7,37.3,6.0,2.0,20.0,10.0,817.0,538.0,619.0,359.0,10.0,8.0,25.0,49.0,10.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,7.0,9.0
09/29/2014,Stoke City,Newcastle United,1,0,9,15,15,10,9,9,14,19,1.26,1.05,1.18,1.66,9,8,6 - 1 v Liverpool ( H),0 - 3 v Hull ( A),1 - 4 v Man City ( H),5 - 0 v Man City ( A),44.1,55.9,3.0,1.0,12.0,16.0,567.0,641.0,344.0,422.0,22.0,21.0,39.0,22.0,2.0,10.0,4.0,0.0,1.0,2.0,0.0,0.0,20.0,15.0
10/04/2014,Aston Villa,Manchester City,0,2,17,2,10,24,8,7,20,7,0.82,2.18,1.5,1,10,14,0 - 4 v Sunderland ( A),6 - 0 v QPR ( H),6 - 1 v Southampton ( A),4 - 2 v Man Utd ( A),32.2,67.8,1.0,7.0,6.0,27.0,574.0,965.0,363.0,777.0,24.0,16.0,37.0,6.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,6.0
